vl_mean,vl_std,vl_min,vl_max,vl_range,vl_median,vl_q25,vl_q75,vo_mean,vo_std,vo_min,vo_max,vo_range,vo_median,vo_q25,vo_q75,voltage_ratio,voltage_ratio_std,response_efficiency,signal_attenuation,vl_trend,vo_trend,vl_cv,vo_cv,cycle_number,cycle_normalized,voltage_ratio_mean_last_5,voltage_ratio_std_last_5,voltage_ratio_trend_last_10,degradation_rate,capacitor_id,rul
1.2149687205352817,0.12526524296721797,1.0003824007436997,1.5895874978804896,0.5892050971367899,1.2096895514733446,1.1086659837025508,1.3191822054758313,7.17081015915057,0.15018914375849424,6.749967498944753,7.646796828618891,0.8968293296741381,7.168684902114534,7.059404406559848,7.281484892120537,5.902053310468198,0.5182275056801265,1.5221004265445621,-0.1989690052954185,-1.1342612122148803e-07,1.6267740346091605e-06,0.10310161969604416,0.02094451539298387,20.0,0.1,0.0,0.0,0.0,0.0,ES12C1,180.0
1.1885560143572025,0.1253712093643042,0.9029879090792275,1.5762802644988387,0.6732923554196112,1.1830732217346287,1.0820477909884212,1.2931713427466407,7.387740379260976,0.14981179963444066,6.900801045372193,7.8615494564834325,0.9607484111112399,7.385464226480037,7.276680888945968,7.497982352554734,6.215727563548135,0.5638278882162865,1.4269409170886538,-0.1949457965194934,-1.271685083658244e-07,1.6491721795388248e-06,0.10548195276442882,0.020278433180326093,21.0,0.105,0.0,0.0,0.0,0.0,ES12C1,179.0
1.1628177132383692,0.12539109864204753,0.8842351985626803,1.5381693764562194,0.6539341778935391,1.1576659630395492,1.0560369282592306,1.2671586170420361,7.598762420528674,0.14955942764843164,7.11921035432174,8.073882079285287,0.9546717249635472,7.596451054589567,7.4872473291444965,7.709105904312955,6.534783856505445,0.6115124126425717,1.4598896299299535,-0.19274357803800046,-1.360037972490304e-07,1.6751593421559491e-06,0.10783383948705232,0.019682077076707213,22.0,0.11,0.0,0.0,0.0,0.0,ES12C1,178.0
1.137759240038079,0.12549330721738222,0.8545933967517539,1.5006620924477108,0.6460686956959568,1.1328623083785805,1.0312332735982617,1.2423568253564814,7.804347080710191,0.1495417513191473,7.332188555628731,8.2765346818364,0.9443461262076696,7.802190256452357,7.693376802893203,7.914411470372115,6.859401186185043,0.6620120001954698,1.461680673431179,-0.19163128803441154,-1.3994716846503276e-07,1.7039070639655394e-06,0.11029864913527941,0.019161340439197774,23.0,0.115,0.0,0.0,0.0,0.0,ES12C1,177.0
1.1136640108353575,0.12561652835195208,0.8364461532447316,1.4976384833509142,0.6611923301061826,1.1086659837025508,1.0064314819127071,1.2181586377050375,8.004894010197116,0.14927327362640952,7.533100519155784,8.476163675290715,0.9430631561349312,8.002498450350005,7.894214867391154,8.115016576424704,7.187889643836707,0.7151549839505125,1.4263068598867175,-0.1883251000869568,-1.491403300254545e-07,1.7229834646061268e-06,0.1127957149820504,0.01864775141760231,24.0,0.12,0.0,0.0,0.0,0.0,ES12C1,176.0
1.089961028093587,0.12562214795711155,0.7795825546855649,1.465576676477302,0.685994121791737,1.085073263060632,0.9834442282803133,1.1945659170631187,8.199965988431765,0.1491093287784267,7.726169613931818,8.67095265861966,0.944783044687842,8.197377195309675,8.089379350418838,8.309805559753649,7.523173560410726,0.770632850341588,1.3772465603935182,-0.18696687808055845,-1.4871174996903407e-07,1.750016705205633e-06,0.11525379781406761,0.01818413990848073,25.0,0.125,0.0,0.0,0.0,0.0,ES12C1,175.0
1.0671101558527067,0.1257123499056616,0.7928897880672157,1.431700331550529,0.6388105434833133,1.0626914764377628,0.9604569746479192,1.1715786634307248,8.390288801186053,0.14901907127645145,7.9276854467656905,8.856063484673275,0.9283780379075841,8.387843736867461,8.27956015390861,8.5002538848376,7.862626698067116,0.8290054446302577,1.4532916642942584,-0.18539722937547443,-1.5496431140794242e-07,1.7682208762183896e-06,0.11780634756044218,0.017760898916302628,26.0,0.13,0.0,0.0,0.0,0.0,ES12C1,174.0
1.0448335909699287,0.12581088104774432,0.766878925338025,1.3978239866237563,0.6309450612857312,1.04030782683948,0.9380751880250503,1.149196876807856,8.575665569831493,0.1486996745599123,8.114115695285532,9.041777914761001,0.9276622194754687,8.573558166955188,8.465274583996337,8.68547082602036,8.207685552941138,0.8908490756833456,1.470274159187634,-0.18193015835793913,-1.6152672431846395e-07,1.7820281586576518e-06,0.12041236244228415,0.017339724053958665,27.0,0.135,0.0,0.0,0.0,0.0,ES12C1,173.0
1.0230527767696056,0.1258856560991258,0.7408661996334204,1.4020585297396029,0.6611923301061825,1.0185296442507221,0.9162970054362923,1.127418694219098,8.756116131808412,0.14859180616614928,8.299945790617365,9.21297604042344,0.9130302498060754,8.753656026572727,8.646150866934105,8.865275229245073,8.558811755007156,0.9556055095188224,1.3808845145851127,-0.18037122552822082,-1.6043662570571327e-07,1.8034853385014365e-06,0.12304903418240329,0.01697005886278263,28.0,0.14,0.0,0.0,0.0,0.0,ES12C1,172.0
1.002022317756833,0.1260377796509364,0.7202989510637123,1.3911694384452238,0.6708704873815114,0.9973587916469029,0.8951242898570593,1.1068514456493899,8.932287082097838,0.14864786716425546,8.480342920247235,9.385383237129515,0.90504031688228,8.929865255695828,8.822187139746502,9.041777914761001,8.914259616586197,1.0235763237734952,1.3490537054547767,-0.17939135056122102,-1.7513891790110764e-07,1.8087905644731844e-06,0.12578340563620338,0.016641635652550477,29.0,0.145,0.0,0.0,0.0,0.0,ES12C1,171.0
0.981314587225587,0.1261171828113198,0.6967062304217935,1.3591076315716117,0.6624014011498183,0.9767896801017809,0.8745570412873511,1.0862823341042678,9.103949652766802,0.14861652568784753,8.656518538907594,9.554764961763379,0.8982464228557845,9.101666985392377,8.993383402433526,9.213581507432965,9.277299829513248,1.0951435066162227,1.3560454752912336,-0.17840029704904148,-1.7649280720241565e-07,1.8228882353033413e-06,0.12851860601388135,0.016324401095812423,30.0,0.15,0.0,0.0,0.0,0.0,ES12C1,170.0
0.9613271159708223,0.1262817630242361,0.6725080427703497,1.3421694591082252,0.6696614163378755,0.9562224315320726,0.8545933967517539,1.0669260195536094,9.271526985675614,0.14857279546287852,8.824851288816935,9.722332148344083,0.897480859527148,9.269234171973082,9.16095058901423,9.381130120079987,9.644507922064083,1.1706807488336253,1.34020093980497,-0.17651822325575472,-1.7977593788428576e-07,1.8342518555622716e-06,0.13136190681223742,0.01602463064524555,31.0,0.155,0.0,0.0,0.0,0.0,ES12C1,169.0
0.9418433687993982,0.12636120662508213,0.6598044134228099,1.334305839886057,0.6745014264632471,0.9368642540060006,0.8352352192256818,1.0469623750180124,9.434928712214562,0.14855009711876532,8.99137243080582,9.886270258818465,0.8948978280126454,9.432566815437939,9.324416572842992,9.54463563165359,10.017513553492028,1.2491400752894226,1.3267545373551668,-0.17559891272262362,-1.8837284158536358e-07,1.8384987460619102e-06,0.13416371640027505,0.015744697352768625,32.0,0.16,0.0,0.0,0.0,0.0,ES12C1,168.0
0.9227158873830973,0.1264340981117383,0.636817159790416,1.3131331243068238,0.6763159645164079,0.9181115434894531,0.8164825087091344,1.0282096645014651,9.594203710418716,0.14857969623094722,9.154877942379422,10.045368359167474,0.8904904167880527,9.591696560278516,9.483698715387677,9.70418490483706,10.397787489742607,1.3317334424072396,1.316678096494126,-0.175155266260826,-1.8948536913672726e-07,1.8483357142892701e-06,0.13702386600312738,0.01548640207311825,33.0,0.165,0.0,0.0,0.0,0.0,ES12C1,167.0
0.9042626305425574,0.12658947784198468,0.5793480942217242,1.290751337683955,0.7114032434622308,0.8999642999824308,0.7977297981925873,1.0100624209944427,9.749803916197607,0.1485159147489382,9.311746465756237,10.199626449391113,0.8878799836348765,9.747357345041692,9.639359500150855,9.85957855896145,10.782048916859171,1.4196410903148482,1.2480685065670705,-0.1732090003114095,-2.023518901945689e-07,1.845863938836236e-06,0.13999193770291163,0.015232707860124733,34.0,0.17,0.0,0.0,0.0,0.0,ES12C1,166.0
0.8860912786271901,0.1266495243103131,0.5672499318837093,1.2623186069166645,0.6950686750329552,0.8818151934999945,0.7801861587196759,0.9919133145120064,9.901387650650321,0.1484929111060678,9.463183881490496,10.35570094064333,0.8925170591528335,9.898973888166005,9.790798773944518,10.011017832755115,11.174229889713411,1.51082762081763,1.2840703245769445,-0.1724711317686014,-2.0434280513532487e-07,1.851643437443016e-06,0.1429305618564823,0.014997181844134223,35.0,0.175,0.0,0.0,0.0,0.0,ES12C1,165.0
0.86854100425139,0.12684088406812574,0.5551517695456943,1.2598986018539788,0.7047468323082845,0.8642715540270831,0.7620389152126535,0.974369675039095,10.049458405685142,0.1485404766936241,9.587473191249595,10.505120883717009,0.9176476924674137,10.047218404154334,9.939220559263497,10.159097419261222,11.57050542978905,1.6075001907961608,1.302095519126786,-0.1710772735850974,-2.126506862893111e-07,1.850440880749975e-06,0.14603902803351468,0.014780943479460778,36.0,0.18,0.0,0.0,0.0,0.0,ES12C1,164.0
0.8513370770775008,0.12692490034945272,0.515226343449914,1.227233190946256,0.7120068474963419,0.8473333815636968,0.745100742749267,0.9574315025757085,10.193881059568119,0.14849705582766543,9.737100857122805,10.647280811602633,0.9101799544798279,10.191287091801907,10.083418975553553,10.303638034364152,11.973965816879518,1.7086451339833024,1.2783303386481886,-0.16995999538955497,-2.2149997999815678e-07,1.8466895595996152e-06,0.1490888906015522,0.01456727373606974,37.0,0.185,0.0,0.0,0.0,0.0,ES12C1,163.0
0.8345250346332781,0.1270627183189687,0.5043372521555352,1.2115040895265055,0.7071668373709703,0.8303952091003103,0.7281625702858805,0.9404933301123222,10.334777927876946,0.1485965855850657,9.883109023273914,10.792466211560468,0.9093571882865543,10.332597748259763,10.224430104052082,10.444626346076108,12.384023844675239,1.8148836019786507,1.2859160529462408,-0.16947431592042594,-2.2169437523311266e-07,1.8508575665698278e-06,0.15225752739078088,0.01437830465464018,38.0,0.19,0.0,0.0,0.0,0.0,ES12C1,162.0
0.8183061353234059,0.12721795314264545,0.461386353987544,1.215133165632827,0.753746811645283,0.8146679706559736,0.71243346886613,0.9241606246584606,10.472462628512012,0.1485338390876418,10.026703570257153,10.930391596330244,0.9036880260730911,10.470033604771185,10.362161331462195,10.582380390272794,12.797732017948455,1.9265180791626075,1.1989278257781488,-0.1675540709344343,-2.3474549486643185e-07,1.8407346716488381e-06,0.1554649875530594,0.01418327707212323,39.0,0.195,0.0,0.0,0.0,0.0,ES12C1,161.0
0.8022615406539935,0.12731535051083578,0.4517081967122149,1.1879113688845866,0.7362031721723716,0.798938869236223,0.6961007634122685,0.908433386214124,10.606592736230196,0.14855044516271312,10.163059117796193,11.065896976037337,0.9028378582411438,10.604101104724206,10.496103259833365,10.716244435475229,13.220866511417007,2.0441038787524444,1.2263433415765792,-0.1667913143754809,-2.3803655680560545e-07,1.8384399977897979e-06,0.15869556754154004,0.014005482142751815,40.0,0.2,0.0,0.0,0.0,0.0,ES12C1,160.0
0.7867871299223107,0.12740901657606443,0.440213638408311,1.1776277445997323,0.7374141061914212,0.7832116307918865,0.680371661992518,0.8927042847943735,10.73773050375325,0.14864009642646625,10.293983557692677,11.209873304951536,0.9158897472588592,10.73502554462069,10.627317167067037,10.847248616599853,13.64756755084888,2.165666938801635,1.2420290574440251,-0.16663718487872203,-2.421928026550363e-07,1.8349738350147717e-06,0.16193581685639052,0.013842785155998358,41.0,0.205,0.0,0.0,0.0,0.0,ES12C1,159.0
0.7716980219659052,0.12758537922310484,0.42327546594492454,1.1685550543339283,0.7452795883890038,0.7686934633911858,0.6658534945918173,0.8781861173936728,10.865739836029718,0.14868059950514426,10.420082617312827,11.333884126354723,0.913801509041896,10.863244373486225,10.754958927551959,10.975759437328467,14.080300229809042,2.294644319367624,1.2261190609247319,-0.1653419883257221,-2.5273348599512284e-07,1.8231325978018591e-06,0.16533070656068333,0.013683430833870521,42.0,0.21,0.0,0.0,0.0,0.0,ES12C1,158.0
0.756778857185364,0.12773136330501778,0.4105718365973847,1.1455659377261203,0.7349941011287355,0.7535698289809603,0.6507298601815917,0.8630624829834472,10.990469268825168,0.14866962436139422,10.542560319151473,11.456687739689688,0.9141274205382146,10.987860661898937,10.88018254594961,11.100046889028164,14.522695982418524,2.4312326330829355,1.2437207579412988,-0.16392419617707077,-2.5299254559754777e-07,1.8203526503296688e-06,0.16878294377842468,0.013527140718467825,43.0,0.215,0.0,0.0,0.0,0.0,ES12C1,157.0
0.7424484187277152,0.12791949778689862,0.39665913620620896,1.1328623083785805,0.7362031721723715,0.7390516615802595,0.636817159790416,0.8485443155827466,11.11240818531466,0.14861448142859782,10.664436009742706,11.577069484986556,0.9126334752438492,11.110058808224379,11.00230553205621,11.221922579619395,14.967246080687007,2.572244121842812,1.2396489308119538,-0.16178130777354216,-2.6069729865521084e-07,1.8078912211611178e-06,0.17229412112710243,0.013373742122341742,44.0,0.22,0.0,0.0,0.0,0.0,ES12C1,156.0
0.7282520794468553,0.12801952853666873,0.38577004491183,1.1122950598088723,0.7265250148970424,0.7251370982136699,0.6222989923897153,0.8346297522161569,11.23119810490321,0.14860515517953532,10.783294211859252,11.69503308819615,0.9117388763368979,11.228559567816184,11.121165592232163,11.34078078173594,15.422129811745789,2.7212710004875476,1.2549311553520324,-0.16080067532017384,-2.646570319185143e-07,1.8004205239503949e-06,0.17579013112314915,0.013231460596769162,45.0,0.225,0.0,0.0,0.0,0.0,ES12C1,155.0
0.7144482923524763,0.1281875213723387,0.3621773242699111,1.1122950598088723,0.7501177355389612,0.7112243978224941,0.6083862919985396,0.8207170518249811,11.34723903543198,0.14879619815782416,10.89370567591796,11.811180290377168,0.9174746144592074,11.344773217649102,11.23700630587402,11.457225364684618,15.882519640530916,2.877341051434178,1.2231074816541965,-0.1607697579675067,-2.6904342541479385e-07,1.7903295351186027e-06,0.17942169187675347,0.013112987017652936,46.0,0.23,0.0,0.0,0.0,0.0,ES12C1,154.0
0.7009536470862325,0.12829324253865743,0.35431370504774284,1.083258725007471,0.7289450199597282,0.6979153014654293,0.5950771956414748,0.8074079554679163,11.460570587598946,0.14880273954929782,11.007736639698766,11.921280274364593,0.9135436346658263,11.457896810733324,11.350218694783997,11.570654317218013,16.349969267210398,3.0409415815398066,1.2532407927230187,-0.15986420332669082,-2.744551235068377e-07,1.778585856491338e-06,0.18302671378051133,0.012983885785783798,47.0,0.235,0.0,0.0,0.0,0.0,ES12C1,153.0
0.6837453876234517,0.1293346517697078,0.28353554312198637,1.061480542418713,0.7779449992967267,0.680371661992518,0.5775335561685634,0.7898661789704189,11.567597877965262,0.1462120761514251,11.11271699611492,11.94955350732588,0.8368365112109615,11.565223209575457,11.459638983852487,11.676883981713713,16.917990362131267,3.3093968605696458,1.0757013824466686,-0.13049421907262015,-3.84130754394136e-07,1.6744096253011129e-06,0.1891561597501177,0.012639795893142142,48.0,0.24,0.0,0.0,0.0,0.0,ES12C1,152.0
0.6407658010941892,0.13840507521657527,0.17404288911949942,1.071160562669456,0.8971176735499566,0.6386316978435768,0.5333735869569365,0.7481243518460639,11.646810376012834,0.13659049307759247,11.218905091144709,12.05755135221672,0.8386462610720109,11.643659329323269,11.540169530962984,11.753466924075159,18.176391992401,4.468961646332747,0.9348230291277505,0.01311066184634746,-1.3952555906009572e-06,6.990110812481999e-07,0.21599947278745366,0.011727716745428187,49.0,0.245,0.0,0.0,0.0,0.0,ES12C1,151.0
0.5777484904668662,0.15476948850842856,-0.01893155615628388,1.04030782683948,1.059239382995764,0.5769280891590385,0.4686463691756014,0.690657149252786,11.696469273457318,0.13809328746528382,11.158453320551851,12.109437661117976,0.9509843405661247,11.695592096715101,11.586749505237297,11.800293062058204,20.244915333323764,13.793390574193777,0.8977992659945573,0.10774863446186667,-3.118029537366084e-06,-1.2158752180127548e-06,0.2678838474910816,0.011806407919923113,50.0,0.25,0.0,0.0,0.0,0.0,ES12C1,150.0
0.5083817322983992,0.16561545708510922,-0.2560659706436941,1.0324442076173117,1.2885101782610058,0.5067572572182208,0.38697911595546586,0.6247189974524011,11.726506743511637,0.14684784957260988,10.959427931131648,12.198732280032091,1.2393043489004434,11.72588396105071,11.61699677405775,11.831297316456748,23.066341684812265,12.851156845726358,0.9618118427073883,0.11332038592783478,-4.123154104820124e-06,-2.85894450000561e-06,0.3257698822818829,0.01252272759352327,51.0,0.255,0.0,0.0,0.0,0.0,ES12C1,149.0
0.42843199455470904,0.15719128334300508,-0.3099040971306502,0.9707405989327734,1.2806446960634237,0.42751000906077113,0.3113628068797518,0.5394226681259439,11.731328731002893,0.14906672812809896,10.973342494498237,12.200543887952547,1.22720139345431,11.730723971176083,11.622540626119271,11.838403950100824,27.382009000508596,120.8685145680206,0.9582684387220022,0.05168578716402261,-3.578906422376278e-06,-3.224610500994893e-06,0.3668990302798975,0.01270672159532567,52.0,0.26,0.0,0.0,0.0,0.0,ES12C1,148.0
0.3606910450359104,0.14722609460478728,-0.3504349902359555,0.8576188688239647,1.2080538590599201,0.35975731920722537,0.24860102816010532,0.46743543515655156,11.730399401302193,0.14916300475477506,10.996935215140155,12.198130268784677,1.201195053644522,11.730118504166558,11.621834921207705,11.837798483091298,32.52201451282029,143.08394528623484,0.99432243408358,-0.013156024787502663,-2.828397152846673e-06,-3.2266517378676664e-06,0.4081778481362892,0.012715935719820116,53.0,0.265,0.0,0.0,0.0,0.0,ES12C1,147.0
0.30764740871860874,0.14094890844608482,-0.34982952322643057,0.7874461739077331,1.1372756971341635,0.30712826376390523,0.19824107677094316,0.41238637465054556,11.729694043222151,0.1492980249960198,11.036860641235934,12.202955649061009,1.1660950078250742,11.729514900132447,11.620855986487063,11.836728424099304,38.127069205873845,947.2179567900625,1.0253406546570307,-0.05923505646110505,-2.258105150729621e-06,-3.2328590313648854e-06,0.45815080657807344,0.012728211362195733,54.0,0.27,0.0,0.0,0.0,0.0,ES12C1,146.0
