response_efficiency,voltage_ratio,peak_voltage_ratio,rms_voltage_ratio,waveform_correlation,vo_variability,vl_variability,response_delay,response_delay_normalized,residual_energy_ratio,vo_complexity,capacitor_id,cycle,efficiency_degradation_rate,voltage_ratio_deviation,correlation_shift,peak_voltage_ratio_deviation,anomaly_prediction,anomaly_score,predicted_degradation,is_anomaly,predicted_stage,true_anomaly,actual_degradation
9.926759594928535,3.161043408139669,2.786048609371085,3.1506760536317495,0.8045579628684544,0.0333566346899077,0.0878172078896719,0,0.0,0.0003919857857051,0.1863587949805125,ES12C7,11,-1.5893771059631263,6.80319361582907,0.0371031050878769,0.6014379098430828,1,0.07196440534402493,0.04035216723870042,0,Normal,0,0.06236395762222462
11.590956916464204,3.416515275977897,2.9862563083493567,3.404549443974078,0.8101433069608142,0.0313713304369707,0.0896256788760304,0,0.0,0.0003378917125697,0.1860234928049761,ES12C7,12,-2.0234799371016132,7.433838687961248,0.0426884491802367,0.7165185290066632,1,0.05770146772314211,0.04767641317256862,0,Normal,0,0.07224762957002237
13.408295809453024,3.6754065195189978,3.192762656476754,3.661733989444485,0.8155091519379115,0.0296761905649262,0.0914822231608404,0,0.0,0.0002947184114606,0.1858768431097046,ES12C7,13,-2.4975294673920163,8.072924659888118,0.048054294157334,0.83521965051693,1,0.044341888289293085,0.05299759846829823,0,Normal,0,0.08175754009870485
15.385208346059636,3.937894885173166,3.38639476568327,3.922398290084733,0.8200787781168045,0.0281737480581588,0.0933661878231554,0,0.0,0.0002597270854576,0.1856752323447796,ES12C7,14,-3.013203491108262,8.720890307505544,0.052623920336227,0.946520580157274,1,0.03204266594331673,0.05835264809180875,0,Normal,0,0.0898592679700564
17.528240922007914,4.204118964101387,3.5884813496041756,4.186674207770162,0.8243190992431474,0.0268489468841744,0.0952770421447198,0,0.0,0.0002308696850686,0.1854705381859877,ES12C7,15,-3.5722096236158567,9.378077750020058,0.0568642414625699,1.062681193964612,1,0.020239936053781715,0.062248576732281444,0,Normal,0,0.09738317431406797
19.839801270478027,4.4737075334380965,3.7844808769541767,4.4541891821607695,0.8282643404397936,0.0256851629799319,0.0972047662886996,0,0.0,0.0002070035059264,0.1853405156726154,ES12C7,16,-4.175175917716358,10.04357060523736,0.0608094826592161,1.175342930143175,1,0.009355450131398269,0.06534958307795548,0,Normal,0,0.10438847091427059
22.32787677769966,4.746990128377022,3.967175555580211,4.725238277346409,0.8314184197640592,0.0245944754938357,0.099188351945585,0,0.0,0.0001866423562077,0.1849429633644885,ES12C7,17,-4.824185868516287,10.718182347250616,0.0639635619834817,1.2803569572833458,-1,-0.0015546844590227371,0.0688891644921442,1,Normal,0,0.10998682017235654
25.001705662271675,5.02431756351548,4.1592166673603534,5.000170563317983,0.8346589867345099,0.0236752762041431,0.1012311100667312,0,0.0,0.0001699349445103,0.1850060844332029,ES12C7,18,-5.52164924846062,11.40277897942412,0.0672041289539324,1.390743371798402,-1,-0.009817147125184666,0.07139834649031478,1,Normal,0,0.11574570121914193
27.86261715989996,5.305176939429914,4.396786874747319,5.2785052012762055,0.8372405351133797,0.0228257505426447,0.1032357367602297,0,0.0,0.0001557170581733,0.1849774922907701,ES12C7,19,-6.2679127862549695,12.09609438390034,0.0697856773328022,1.5273001910437964,-1,-0.017155975425817815,0.07459849765740106,1,Normal,0,0.12033191256132397
30.927406833439488,5.590630123013757,4.573985699608087,5.56124148310784,0.8398261208915595,0.0220483033097506,0.1053009917562134,0,0.0,0.0001431883722331,0.1848307672036668,ES12C7,20,-7.067357573787631,12.800749832169055,0.072371263110982,1.629155167571194,-1,-0.025282028942248513,0.07806364488561576,1,Normal,0,0.12492814887912566
34.19072713844832,5.879609658525602,4.726622477881274,5.847283740203507,0.8423901869181075,0.0213649281221005,0.1074654071084438,0,0.0,0.0001324858648184,0.1848168533425266,ES12C7,21,-7.918588713859911,13.514110256389984,0.0749353291375301,1.7168917283550966,-1,-0.03249030089363414,0.08046942239666356,1,Normal,0,0.12948900069988928
37.67110919905524,6.173111621809101,4.970587216269204,6.13767946369434,0.844364004899317,0.0207033897467351,0.1096024769237329,0,0.0,0.0001229853803351,0.1846382406308905,ES12C7,22,-8.826440016347831,14.238634519558817,0.0769091471187395,1.857124163426492,-1,-0.03941647215640376,0.08360008223456682,1,Normal,0,0.1329978415255292
41.372085140428425,6.470916302274763,5.198197309482577,6.432113582674704,0.8464900625996996,0.0201139152572149,0.1118533311599238,0,0.0,0.0001146307237922,0.1844496149890422,ES12C7,23,-9.791832829648964,14.973780255106083,0.0790352048191221,1.987955847665158,-1,-0.046833382205948126,0.08673160801706771,1,Normal,0,0.13678044870578387
45.283490812168104,6.771674160737917,5.3482666327569905,6.72930091556085,0.8482690081009545,0.0195894075792029,0.1141135282448433,0,0.0,0.000107576016009,0.1846071792400882,ES12C7,24,-10.812115853699568,15.716216058115595,0.080814150320377,2.0742166194936846,-1,-0.05090768907847443,0.08894169234927755,1,Normal,0,0.13994537925457656
49.45169082879623,7.078358431162163,5.591386487711844,7.032189618376075,0.8498685871324222,0.0190925147316985,0.1163749876381908,0,0.0,0.0001011999822036,0.1846201820282785,ES12C7,25,-11.89938321349803,16.473281505204177,0.0824137293518447,2.213963410361107,-1,-0.05556546409739538,0.09244201182140653,1,Normal,0,0.14279114365918844
53.84642360471572,7.388227149572358,5.843114779836082,7.338012237978056,0.8513139739048051,0.0186257990491507,0.1186792172656917,0,0.0,9.546175631090308e-05,0.1845287266874176,ES12C7,26,-13.04574122972373,17.238207921278477,0.0838591161242277,2.3586583839634554,-1,-0.06057320098267005,0.09433367483323128,1,Normal,0,0.14536262775719394
58.49410456636929,7.70267811281446,6.094168036360651,7.648143864126073,0.8525089517690043,0.0181944119262053,0.1210264301734434,0,0.0,9.04187044314583e-05,0.1845624706392046,ES12C7,27,-14.258080318108098,18.01444583770308,0.0850540939884269,2.502965342943171,-1,-0.06404075683615285,0.0955044824316054,1,Normal,0,0.14748811171394105
63.41530436940288,8.02253183397861,6.1838049539618725,7.963372675531573,0.8537649031128407,0.0177982072277371,0.1234281320969129,0,0.0,8.584623214284785e-05,0.1845690742615378,ES12C7,28,-15.541766296597554,18.804020732043472,0.0863100453322632,2.554489195572748,-1,-0.06785971093007914,0.09779586063243448,1,Normal,0,0.14972326118364404
68.57933199331583,8.345373448377083,6.353666424917184,8.281263912792287,0.854669679676168,0.0174050964086587,0.1258992002802988,0,0.0,8.162893404278604e-05,0.1843530363976068,ES12C7,29,-16.88879346856138,19.600971390143012,0.0872148218955906,2.6521266158584447,-1,-0.07239582931900113,0.09944151631465953,1,Normal,0,0.15133190478799036
74.04991707801337,8.67459587041805,6.611641649229192,8.605226149149908,0.8557239995701632,0.0170581163304928,0.1283875797390905,0,0.0,7.788310728695921e-05,0.1843727780715128,ES12C7,30,-18.31578559414646,20.413673390768103,0.0882691417895857,2.8004123645793846,-1,-0.07559760220177958,0.1011056781652454,1,Normal,0,0.15320837583981728
79.78144713715069,9.007035278050944,6.815670879646391,8.932046077867641,0.8568559952157555,0.0167577194388983,0.1309468879771688,0,0.0,7.462069263508843e-05,0.1846184503251487,ES12C7,31,-19.810844739615423,21.23431668108523,0.089401137435178,2.917689623564456,-1,-0.07737138784150377,0.10218775242165426,1,Normal,0,0.1552243592777647
85.81076702886713,9.344278097647909,6.96772954335668,9.263410118788174,0.8574881213795615,0.0164532633959645,0.1334590697699967,0,0.0,7.164133314230209e-05,0.1846645906618896,ES12C7,32,-21.383581818905093,22.066817433870504,0.0900332635989841,3.0050938805349423,-1,-0.07927887604493189,0.10280648771407795,1,Normal,0,0.15634819039969228
92.16598032353345,9.687435339934613,7.2033336737200315,9.600311470131238,0.8582654465354984,0.0161635130899648,0.1360095493286175,0,0.0,6.879257424851662e-05,0.1846507496965332,ES12C7,33,-23.0413275970066,22.9139182346194,0.0908105887549209,3.140520586591107,-1,-0.08200708507548904,0.10302842117830589,1,Normal,0,0.15773152310380414
98.80252098647654,10.03376654399269,7.411301610005895,9.939945723517637,0.8587942267424574,0.0158911463269654,0.1386504244208975,0,0.0,6.626505515743677e-05,0.1847416202287345,ES12C7,34,-24.77245710518947,23.768854118609315,0.09133936896188,3.260061837981977,-1,-0.08335378575441987,0.10327732749542977,1,Normal,0,0.15867156094155538
105.79851178101065,10.386709361597616,7.700691618679279,10.285840353661468,0.8594404736605228,0.0156430055215033,0.1412758775417528,0,0.0,6.394059916649364e-05,0.1848712852007568,ES12C7,35,-26.597348523548213,24.640111101033455,0.0919856158799453,3.4264049983491582,-1,-0.08476127911402209,0.10344304457522853,1,Normal,0,0.1598216992019253
113.09414558387078,10.743048631590892,7.824914558098348,10.634573126546773,0.8599646828529641,0.0154062332724744,0.1440375021366353,0,0.0,6.180621489683166e-05,0.184898398994721,ES12C7,36,-28.50040127323584,25.519752395904874,0.0925098250723867,3.4978091094578816,-1,-0.08657269535690892,0.10366696225022581,1,Normal,0,0.1607542297384544
120.7498683346431,11.105017783886106,8.136733044589125,10.988624496935142,0.8603140641619176,0.0151691454840865,0.1467362278009664,0,0.0,5.978073678613116e-05,0.1849307609881905,ES12C7,37,-30.497382567169712,26.413291336573625,0.0928592063813401,3.6770442970912183,-1,-0.08788760607557733,0.10436493855569907,1,Normal,0,0.16137474913616298
128.76687121404376,11.472467445557903,8.331822913658783,11.347549128073592,0.8609066056846063,0.0149635569881707,0.1495554821305827,0,0.0,5.794334137384054e-05,0.1850246827330048,ES12C7,38,-32.58860312266358,27.320359188509062,0.0934517479040288,3.789183156084422,-1,-0.08946946166357828,0.10535656887779664,1,Normal,0,0.16242979667242
137.09515230299553,11.84261969119881,8.447443198653598,11.708763910122856,0.8612228763670301,0.0147589671837654,0.1523736610889666,0,0.0,5.625143513921017e-05,0.1851322670524993,ES12C7,39,-34.7610200304705,28.23409850402506,0.0937680185864526,3.855642408415757,-1,-0.0902472215685246,0.10567702314336122,1,Normal,0,0.1629917459044524
145.8668757584436,12.220868374233218,8.730279852071499,12.07753599698397,0.8615339878420337,0.0145661376017751,0.1552206416038883,0,0.0,5.467777526726967e-05,0.1852495232066746,ES12C7,40,-37.0491080694899,29.167824279839984,0.0940791300614563,4.018218659796677,-1,-0.09098147570807036,0.10612429830287523,1,Normal,0,0.16354467934336275
154.9707794115073,12.60202399097632,8.910219244823384,12.448726015601247,0.8618372545153664,0.0143808504066056,0.1580894616085278,0,0.0,5.318779686473491e-05,0.1852743803644836,ES12C7,41,-39.42384470622487,30.108725966779343,0.0943823967347889,4.121648931636787,-1,-0.0923011222969673,0.10628052851219975,1,Normal,0,0.16408374367697645
164.454303710458,12.987909104372676,9.076326391134254,12.82397378781078,0.8621053478907275,0.0142051081339441,0.161050931420477,0,0.0,5.180278797798429e-05,0.1853134259618765,ES12C7,42,-41.89760469494198,31.06130265254843,0.09465049011015,4.217128342980628,-1,-0.09347016647896988,0.10673353395692409,1,Normal,0,0.16456017349911942
174.4240592547527,13.382239247808895,9.347760146046904,13.206970101228846,0.8624463513862699,0.0140451455142415,0.1640748949842998,0,0.0,5.052690645525956e-05,0.185478135422769,ES12C7,43,-44.498197215751546,32.03472631698377,0.0949914936056924,4.373150138029745,-1,-0.09410157485939241,0.10687915088295616,1,Normal,0,0.16516698184338355
184.70401616514113,13.77773233677046,9.642671586339947,13.590585571090788,0.862772119450929,0.0138919557319469,0.1671185437831096,0,0.0,4.932249773346328e-05,0.1855870886655609,ES12C7,44,-47.17970519622549,33.01102077056282,0.0953172616703516,4.5426670513180305,-1,-0.09507178123591176,0.1071009101418238,1,Normal,0,0.16574670318240514
195.5055181713849,14.182053635465868,9.825330670324291,13.982328782122988,0.862867187429674,0.0137325206021933,0.1701946674080607,0,0.0,4.816614653029147e-05,0.185628335270129,ES12C7,45,-49.99725726218582,34.00910810103087,0.0954123296490966,4.647660618438804,-1,-0.09585656443785073,0.1080623565420331,1,Normal,0,0.16591454017815888
206.72089827231255,14.590884412011064,9.968466321677331,14.377791842710495,0.8630783779750103,0.0135817316905863,0.1733537924108258,0,0.0,4.70471532637072e-05,0.1855630923975118,ES12C7,46,-52.922768673064866,35.01832730291756,0.0956235201944328,4.7299358729177925,-1,-0.09760991558072862,0.1083702525425911,1,Normal,0,0.16628980116319594
218.40161934581113,15.005458903940909,10.247220520146929,14.778417349155191,0.8630522526633699,0.0134329309721433,0.1764883919733475,0,0.0,4.6030229055166115e-05,0.1855880167413761,ES12C7,47,-55.9696634265462,36.04172515325471,0.0955973948827925,4.8901655040360765,-1,-0.09821602874033641,0.10875870987422025,1,Normal,0,0.1662414539473001
230.8225964248811,15.435129250252787,10.5440992585989,15.192846883480437,0.8632513290261937,0.0133076371207523,0.1798092483945293,0,0.0,4.511485332105889e-05,0.185812570073488,ES12C7,48,-59.20965260676852,37.1023878745,0.0957964712456163,5.060813232429695,-1,-0.09835540433914103,0.10878921225158612,1,Normal,0,0.16659542182611908
243.6433839592121,15.867365964768672,10.59755218266758,15.60908017658991,0.8635259873203994,0.0131917909133779,0.1831609619357712,0,0.0,4.425041644285752e-05,0.1860482275160771,ES12C7,49,-62.5539316138651,38.16938580390277,0.096071129539822,5.0915383025909335,-1,-0.09873348267205628,0.10932703038388693,1,Normal,0,0.16708444233764178
257.08878138684827,16.3096234162278,10.952479085692502,16.033988318158656,0.8637269375973009,0.0130742718597428,0.1866915516560869,0,0.0,4.340633222313844e-05,0.1861646053009109,ES12C7,50,-66.06113897058232,39.26112042320358,0.0962720798167234,5.295552473706066,-1,-0.09965749082879372,0.11036878995531073,1,Normal,0,0.16744187531079013
271.2775069702876,16.765658333270263,11.077138447180449,16.47050415045901,0.8635507684583631,0.0129535334718559,0.1906181259234624,0,0.0,4.2659519579876295e-05,0.1862139288952931,ES12C7,51,-69.76224211881625,40.38686540478077,0.0960959106777856,5.3672074429094545,-1,-0.10006391802287529,0.11033939604352934,1,Normal,0,0.16712604287494812
295.670463126645,17.54360692999804,11.127813367916715,17.195070896237826,0.8476774558192827,0.0122954647675896,0.2027492018311301,0,0.0,4.254167575535898e-05,0.1860685817005564,ES12C7,52,-76.12510017073312,42.30727039124755,0.0802225980387052,5.396335699635626,-1,-0.06465711725248502,0.1060484650390028,1,Normal,0,0.1387806453273589
374.1726645553682,19.908614791186075,11.421871395744096,19.34354322649727,0.8594406111787773,0.0114546726794944,0.2437548908803669,0,0.0,3.428866364872696e-05,0.1858279161606224,ES12C7,53,-96.60225600425316,48.14541048014589,0.0919857533981999,5.565362066179446,-1,-0.11050120989949663,0.14294068293534576,1,Normal,0,0.15977252487770738
526.9552802329766,23.88432627221255,12.83387838799671,22.955506534010016,0.8974721509277971,0.0113800767272807,0.287571399771213,0,0.0,2.519134740453253e-05,0.1859425939569547,ES12C7,54,-136.45532219786537,57.959652944276385,0.1300172931472196,6.376992386896389,-1,-0.23229139386314557,0.1852274064254533,1,Normal,0,0.2472392639023424
730.3109250702018,28.499399993680644,13.860081146529364,27.024265486229258,0.9245573188985232,0.0113831197840346,0.3350813070371792,0,0.0,1.881110492594925e-05,0.1860485404632968,ES12C7,55,-189.50027066009017,69.35219304898006,0.1571024611179459,6.966860056531456,-1,-0.3303059609032418,0.22151804726029795,1,Normal,0,0.2943445325900741
982.0753812209588,33.63189727832682,15.77448978498624,31.338081964615498,0.94307120243807,0.0113920353303139,0.3896661818315304,0,0.0,1.4353804079059874e-05,0.1861473977339991,ES12C7,56,-255.17256911940635,82.02201907594409,0.1756163446574926,8.067273939564165,-1,-0.405144131508137,0.24841170826701137,1,Normal,0,0.3227667260440539
1279.592519991391,39.22808407881371,17.395931963239647,35.77139248046393,0.9555733018834468,0.0113919708921728,0.4500288471505038,0,0.0,1.1273519276037128e-05,0.1862370403456424,ES12C7,57,-332.7793712582828,95.8364858441324,0.1881184441028695,8.999288895850126,-1,-0.4635919030838833,0.27500732884778195,1,Degrading,0,0.3542004804230141
1618.043583700637,45.26907856099223,18.88167367657723,40.224912475984794,0.9641099761926964,0.0113962427973343,0.5151942751274561,0,0.0,9.153907815576078e-06,0.1863668712570441,ES12C7,58,-421.0637129386555,110.74898260238992,0.1966551184121189,9.85330238864095,-1,-0.5118255582790262,0.2992444627332081,1,Degrading,0,0.388137274808576
1985.1599210206052,51.67377372502643,18.9696466087602,44.555133497955154,0.9700737688873048,0.0114006755187676,0.5824196969277928,0,0.0,7.66194870966684e-06,0.1864431225552345,ES12C7,59,-516.8253388741737,126.55929266856374,0.2026189111067273,9.903869772197718,-1,-0.553222418009111,0.3166640134302272,1,Degrading,0,0.4231480287310749
2367.563594612878,58.35078564466882,19.95145114531471,48.65761599804164,0.9742830945700496,0.0114090395041695,0.6481891269933076,0,0.0,6.607996063187998e-06,0.1865725493411681,ES12C7,60,-616.5746385491555,143.04183025409822,0.206828236789472,10.46821707023328,-1,-0.5881653411282841,0.3351064789876715,1,Degrading,0,0.45740118363578636
2753.182677553804,65.2960575949132,20.994234321655657,52.47077927336131,0.9773503240050574,0.011426893728361,0.7118856434596299,0,0.0,5.8471641501328e-06,0.1866897611724133,ES12C7,61,-717.1626718787686,160.1865811305939,0.2098954662244799,11.067615266202282,-1,-0.6180693317776157,0.35024796628934807,1,Degrading,0,0.4905751845754741
3126.1881099586153,72.32673133632184,21.391415612402035,55.91232520615303,0.9795803227988528,0.0114397661069592,0.7687530482975867,0,0.0,5.289315334479902e-06,0.1867959560561218,ES12C7,62,-814.4604575088686,177.54215059625466,0.2121254650182754,11.295917519774678,-1,-0.6420139805669661,0.36960062361375223,1,Degrading,0,0.5000088155255574
3480.65781788034,79.42924971836544,22.5826208417622,58.99710008026106,0.9812534272903426,0.0114556135584049,0.8173435957294395,0,0.0,4.8735074227455246e-06,0.1868820988265568,ES12C7,63,-906.9232332689336,195.0750721475244,0.2137985695097651,11.980629626478128,-1,-0.6606052199515109,0.3850522974181624,1,Degrading,0,0.5000081225123713
3809.212673153311,86.59699402164358,23.673392127758575,61.71881944069662,0.9825194076378968,0.0114787297862273,0.859240896991327,0,0.0,4.56566495873361e-06,0.1869933579046349,ES12C7,64,-992.6261670572663,212.76900714481437,0.2150645498573195,12.607611683606416,-1,-0.675222717689149,0.397422877781298,1,Degrading,0,0.5000076094415979
4109.6869790902365,93.56883226730577,24.703763157516207,64.10684034555311,0.9834464089882392,0.0114826936957652,0.893612569261677,0,0.0,4.3285555243665454e-06,0.1871128317867092,ES12C7,65,-1071.0043408493193,229.9793382491129,0.2159915512076616,13.199875301228795,-1,-0.6862976130396056,0.4068689958403677,1,Degrading,0,0.5000072142592072
4376.680752658916,100.41738157974896,25.50349090480956,66.15648685245398,0.9841896669780577,0.0114999656322934,0.9234695649888834,0,0.0,4.14820160390856e-06,0.1872047900173462,ES12C7,66,-1140.6491789359236,246.885324460798,0.2167348091974801,13.6595637387389,-1,-0.6953056596059409,0.41384659910935,1,Degrading,0,0.5000069136693398
4614.817759568025,107.0703264019087,26.125645123927463,67.9324499747214,0.9847260600298122,0.0115100525193832,0.9484937352431184,0,0.0,4.0155841376917156e-06,0.1872997941823792,ES12C7,67,-1202.7667821554128,263.3084512135219,0.2172712022492348,14.017181817947195,-1,-0.7023938471539286,0.4214289151504691,1,Degrading,0,0.5000066926402295
4820.806050194516,113.39617946842728,26.0925892610323,69.43202467301752,0.9851947651264994,0.0115237429615355,0.9693591134772896,0,0.0,3.902544637654886e-06,0.1873739862783255,ES12C7,68,-1256.4984514624052,278.9241356221017,0.2177399073459219,13.998181104246497,-1,-0.7080577775533184,0.43021535143974304,1,Degrading,0,0.5000065042410627
5004.238732739809,119.60889169082422,25.79889095885187,70.74064413574284,0.9855823367616556,0.0115383761516651,0.9878227818481188,0,0.0,3.8107841325545504e-06,0.1874616647658746,ES12C7,69,-1304.346531606387,294.2605262031224,0.2181274789810781,13.829361510221371,-1,-0.7128540094865422,0.4339716856517634,1,Degrading,0,0.5000063513068876
5166.276901328999,125.34166376508767,25.673599186470053,71.87681755148179,0.985815727039168,0.011539514534016,1.0026059207452127,0,0.0,3.7502763922198832e-06,0.1875588824047692,ES12C7,70,-1346.6138918687834,308.4121605450319,0.2183608692585906,13.75734302733892,-1,-0.7165254790350208,0.43606570524195354,1,Degrading,0,0.5000062504606537
5306.652420757338,131.01213182819023,25.37269260106789,72.84677357822609,0.986095171636694,0.0115553879312529,1.0159833022454694,0,0.0,3.6870307682138337e-06,0.1876661315197042,ES12C7,71,-1383.2305896712692,322.4099943219508,0.2186403138561166,13.584380067696502,-1,-0.7197955032660694,0.4394805918963207,1,Degrading,0,0.5000061450512804
5438.46107992499,136.36009880942936,25.21365158283533,73.74592246304191,0.986257240947112,0.0115514839455632,1.027104000575441,0,0.0,3.641891779576328e-06,0.1877684512890083,ES12C7,72,-1417.6126376248412,335.61171806235,0.2188023831665344,13.492962310317472,-1,-0.7224194140578599,0.44277621152482644,1,Degrading,0,0.5000060698196326
5550.871416922042,141.3054739267058,24.956603424745957,74.50417046663925,0.9863969153168424,0.0115508241796753,1.0362109425844843,0,0.0,3.604719202531156e-06,0.1878360133745559,ES12C7,73,-1446.9346686773986,347.8196236683417,0.218942057536265,13.345209444974405,-1,-0.724530493338162,0.4454413113426498,1,Degrading,0,0.5000060078653376
5649.950566543525,146.09459130550337,24.634869181803356,75.16615306468415,0.9865166559193792,0.0115558239405684,1.0444361240059248,0,0.0,3.576297759405165e-06,0.1879338818027032,ES12C7,74,-1472.7792838566795,359.64179923842744,0.2190617981388017,13.160274619426168,-1,-0.7264081238820597,0.4469530447228039,1,Degrading,0,0.5000059604962657
5743.924735746037,150.79020281345163,24.51602533835467,75.78868474743467,0.9866357284881132,0.011554646412876,1.0518886345057703,0,0.0,3.544205322150854e-06,0.1880057192882462,ES12C7,75,-1497.2922742195374,371.23315089367065,0.2191808707075356,13.091962445830193,-1,-0.7280902891238674,0.44856460135287096,1,Degrading,0,0.5000059070088703
5821.5257036042,155.1271797731815,24.134903880902577,76.29892334498699,0.9867207698982408,0.0115611693134846,1.0581507262356074,0,0.0,3.525779978392737e-06,0.1880911271114556,ES12C7,76,-1517.5343449225657,381.9391952450447,0.2192659121176634,12.872891483404947,-1,-0.7294834529301027,0.4488987462423271,1,Degrading,0,0.500005876299964
5896.450733484078,159.44911077462956,24.36523089008173,76.7883502458809,0.9867888456440012,0.0115631161839179,1.064024304546083,0,0.0,3.509006679145915e-06,0.1881542636900935,ES12C7,77,-1537.0784020924075,392.6080978965274,0.2193339878634238,13.005284867683889,-1,-0.730768575983109,0.45104936506913523,1,Degrading,0,0.5000058483444653
5962.659757783575,163.45184691704134,23.986361180797612,77.21826052031719,0.9868747731663412,0.011565781392517,1.0690009388572457,0,0.0,3.4879414139486556e-06,0.1882411888037122,ES12C7,78,-1554.348905129155,402.4890520877569,0.2194199153857636,12.78750822398212,-1,-0.7318705123598057,0.4519595920853894,1,Degrading,0,0.5000058132356899
6019.365244221603,167.0532335268394,24.079236342435284,77.58456833817922,0.9869026088733048,0.0115667772733022,1.073453407172191,0,0.0,3.4811923664165978e-06,0.1882972799341219,ES12C7,79,-1569.140427675963,411.3792549015952,0.2194477510927275,12.840893439239707,-1,-0.7328207200469457,0.45296364099334185,1,Degrading,0,0.5000058019872774
6072.582064113862,170.75256839306604,23.95066223825865,77.92677373094476,0.9869442325785284,0.0115711986114667,1.0776684224532949,0,0.0,3.4728548643967557e-06,0.1884084768246649,ES12C7,80,-1583.0219379274631,420.5112478810723,0.2194893747979508,12.766988251814045,-1,-0.7337413210047341,0.4541738571865739,1,Degrading,0,0.5000057880914407
6118.702864539688,173.8925942943836,23.53987431612653,78.22213794406086,0.9869880179575664,0.0115702655599692,1.080866175765694,0,0.0,3.46072604829902e-06,0.1884691749902607,ES12C7,81,-1595.0524644642742,428.2625587310296,0.2195331601769888,12.530864822669516,-1,-0.7344350310720085,0.45462434203713703,1,Degrading,0,0.5000057678767472
6159.749920744376,177.2487880891587,23.630918763919013,78.48407431284626,0.9870310426325376,0.0115761402280651,1.0842913780046242,0,0.0,3.4528608602016132e-06,0.1885512484799378,ES12C7,82,-1605.7595140898038,436.5474908282724,0.2195761848519603,12.583197732327012,-1,-0.7351784587830749,0.45500749001779334,1,Degrading,0,0.5000057547681004
6197.8520232336605,180.2897111433144,23.43354735326281,78.7264378924492,0.9870773045499208,0.0115811418257176,1.0871795952192804,0,0.0,3.4435975315562453e-06,0.1886355390794365,ES12C7,83,-1615.6983779185618,444.05416134766904,0.2196224467693435,12.46974742916974,-1,-0.7358143763774541,0.4562767653745775,1,Degrading,0,0.5000057393292192
