response_efficiency,voltage_ratio,peak_voltage_ratio,rms_voltage_ratio,waveform_correlation,vo_variability,vl_variability,response_delay,response_delay_normalized,residual_energy_ratio,vo_complexity,capacitor_id,cycle,efficiency_degradation_rate,voltage_ratio_deviation,correlation_shift,peak_voltage_ratio_deviation,degradation_score_corr,degradation_score_vo_var,degradation_score_vl_var,degradation_score_residual,degradation_score,degradation_stage,decision_score,is_anomaly_pred,is_anomaly_true
10.749869669615594,3.2886978500317903,2.892829093884133,3.278699386893466,0.7749067246319135,0.031642629729671,0.0843546911426837,0,0.0,0.0003996212479948,0.1805039923308704,ES12C1,11,-1.6373372754708515,0.3745461857902925,0.0425136071799416,0.6205105046190196,0.1588658960305762,0.0,0.0,0.0,0.039716474007644,Normal,0.41999437764697456,0,0
12.600953238391217,3.561397721626438,3.112821394351556,3.549782139567331,0.7815677173900116,0.0297677107483467,0.086296141085502,0,0.0,0.0003445286699579,0.180251859453037,ES12C1,12,-2.0914759623557995,0.3226833566095208,0.0491745999380398,0.7437462099693483,0.183756858081609,0.0,0.0,0.0,0.0459392145204022,Normal,0.41480712755345506,0,0
14.62999517555133,3.8382687774088384,3.324803546033031,3.824917669120648,0.7876610478676058,0.0281404973579215,0.08826512016681,0,0.0,0.0003003548219603,0.1799675903676732,ES12C1,13,-2.5892743635300266,0.2700272398787919,0.055267930415634,0.8624947749356724,0.2065265657198295,0.0,0.0,0.0,0.0516316414299573,Normal,0.40694828161854124,0,0
16.844789974429705,4.11946401033318,3.536157376743911,4.104240486914687,0.792910721194125,0.0267183416550342,0.0902849381361885,0,0.0,0.0002648654790986,0.1797580599990786,ES12C1,14,-3.1326447540670297,0.2165487389674307,0.0605176037421532,0.9808913658654818,0.2261436745046791,0.0,0.0,0.0,0.0565359186261697,Normal,0.4031038735808594,0,0
19.25490344040334,4.405274667277294,3.757829292832141,4.388040957010695,0.7976916829208662,0.0254624474871652,0.0923239805269186,0,0.0,0.000235639320432,0.1795047932653969,ES12C1,15,-3.723933976846398,0.162192463724404,0.0652985654688944,1.1050679614892776,0.2440092902213571,0.0,0.0,0.0,0.0610023225553392,Normal,0.3964154272828888,0,0
21.861941484297635,4.695069286681678,3.982400866934972,4.6756755110141714,0.8019776272590695,0.0243327188562042,0.0943917956266243,0,0.0,0.0002111484363452,0.1790990051006131,ES12C1,16,-4.363536020689494,0.1070785072865482,0.0695845098070977,1.2308688930554903,0.2600251127495168,0.0,0.0,0.0,0.0650062781873792,Normal,0.38099374327243796,0,0
24.679600214717865,4.989579308852014,4.184277288645666,4.967856702313168,0.8057214984061621,0.0233595855944651,0.0965133956581768,0,0.0,0.0001913237413627,0.1791582889976302,ES12C1,17,-5.054811043334386,0.051067762277656,0.0733283809541903,1.3439564109834272,0.2740153028053376,0.0,0.0,0.0,0.0685038257013344,Normal,0.3918149952346357,0,0
27.717898978670124,5.289026066605085,4.378358831584579,5.264779100652763,0.8090540419445684,0.0224696566980498,0.0987003909015561,0,0.0,0.0001743153655559,0.1789836248342297,ES12C1,18,-5.800217158055667,0.0058818650003797,0.0766609244925966,1.4526773788933875,0.286468433706439,0.0,0.0,0.0,0.0716171084266097,Normal,0.3901530035969665,0,0
30.978886978812255,5.592801976926312,4.5836687797876445,5.565868034620679,0.8120356717745921,0.0216620358180278,0.1008735218104154,0,0.0,0.0001597485691292,0.1788569222252866,ES12C1,19,-6.60025710941868,0.0636548226996104,0.0796425543226203,1.5676882962231549,0.2976102616057592,0.0,0.0,0.0,0.0744025654014398,Normal,0.390762585686216,0,0
34.48296215157448,5.902053310468198,4.810554209073053,5.872219525151838,0.8149687138995242,0.0209445153929838,0.1031016196960441,0,0.0,0.0001472531086059,0.1787742106056987,ES12C1,20,-7.459935259312776,0.1224691117992738,0.0825755964475524,1.6947854075870128,0.3085705257701371,0.0,0.0,0.0,0.0771426314425342,Normal,0.39329775002139966,0,0
38.22583894707584,6.215727563548135,4.987405877966078,6.182704824514577,0.8176953626368895,0.020278433180326,0.1054819527644288,0,0.0,0.0001362100197311,0.1784497414781057,ES12C1,21,-8.378200205181983,0.1821245641864035,0.0853022451849176,1.7938545118788791,0.3187595340325682,0.0,0.0,0.0,0.079689883508142,Normal,0.3821634108011174,0,0
42.22889924869233,6.534783856505445,5.249020168303352,6.498376662574456,0.8200748942639181,0.0196820770767072,0.1078338394870523,0,0.0,0.0001268103426113,0.1784323162923589,ES12C1,22,-9.360297707187168,0.2428035880668828,0.0876817768119463,1.940406102688821,0.32765142651445,0.0,0.0,0.0,0.0819128566286125,Normal,0.38884519844155774,0,0
46.5029150843721,6.859401186185043,5.515255381933884,6.819304589499731,0.8224772308483013,0.0191613404391977,0.1102986491352794,0,0.0,0.0001187431386281,0.1784952135862416,ES12C1,23,-10.40887053884216,0.3045402255645208,0.0900841133963294,2.0895462510992084,0.3366285371235241,0.0,0.0,0.0,0.084157134280881,Normal,0.3998947596485176,0,0
51.03441926074055,7.187889643836707,5.659686078796261,7.143837852355031,0.8243832494095739,0.0186477514176023,0.1127957149820504,0,0.0,0.0001113740367761,0.1783734475831447,ES12C1,24,-11.520614703710322,0.3670130850764129,0.091990131957602,2.1704537136070163,0.3437509943007252,0.0,0.0,0.0,0.0859377485751813,Normal,0.4004566033895913,0,0
55.874647911504,7.523173560410726,5.916410105175381,7.474934642624241,0.8261755239628833,0.0181841399084807,0.1152537978140676,0,0.0,0.0001049289661037,0.1783304466094654,ES12C1,25,-12.708100304446624,0.4307783240941482,0.0937824065109115,2.3142658670505054,0.3504484100631459,0.0,0.0,0.0,0.0876121025157864,Normal,0.4046558666380169,0,0
60.993906073087594,7.862626698067116,6.1856963287018125,7.809859542468585,0.8279100177018549,0.0177608989163026,0.1178063475604421,0,0.0,9.919809032924453e-05,0.1783285462484244,ES12C1,26,-13.96404207743982,0.4953364773129335,0.0955169002498831,2.4651151359880803,0.3569299090532188,0.0,0.0,0.0,0.0892324772633047,Normal,0.4108846932419721,0,0
66.42327664448344,8.207685552941138,6.468466703451069,8.150047646761548,0.829241999138548,0.0173397240539586,0.1204123624422841,0,0.0,9.388712307786e-05,0.1781198525824563,ES12C1,27,-15.296065797760772,0.5609607416112499,0.0968488816865762,2.6235179824075243,0.3619072901430122,0.0,0.0,0.0,0.090476822535753,Normal,0.40473669783657806,0,0
72.18145032565747,8.558811755007156,6.571035263509661,8.495966709307275,0.8306511501540238,0.0169700588627826,0.1230490341824032,0,0.0,8.925437029187942e-05,0.1780549262226472,ES12C1,28,-16.708756979582194,0.627738911077027,0.098258032702052,2.6809750334894544,0.3671730404184106,0.0,0.0,0.0,0.0917932601046026,Normal,0.406024313111669,0,0
78.24803307264017,8.914259616586197,6.746398373744218,8.845791828470764,0.8320320120064488,0.0166416356525504,0.1257834056362033,0,0.0,8.51983802745974e-05,0.1782456019475564,ES12C1,29,-18.197112215978095,0.6953389859136818,0.099638894554477,2.7792102741604485,0.3723330790514872,0.0,0.0,0.0,0.0930832697628718,Normal,0.4226094693020328,0,0
84.69236167204156,9.277299829513248,7.030175344328449,9.20284530305935,0.8332290254970952,0.0163244010958124,0.1285186060138813,0,0.0,8.145091872179568e-05,0.1783093667247258,ES12C1,30,-19.778142363592146,0.7643829955007997,0.1008359080451234,2.9381769973494984,0.37680610859112,0.0,0.0,0.0,0.09420152714778,Normal,0.4305051527568824,0,0
91.46215228344388,9.644507922064085,7.243744135560849,9.563584698398602,0.8344139715859813,0.0160246306452455,0.1313619068122374,0,0.0,7.79804232206924e-05,0.1782722550835155,ES12C1,31,-21.43902027888899,0.8342196641665972,0.1020208541340095,3.057814369077603,0.3812340443661778,0.0,0.0,0.0,0.0953085110915444,Normal,0.43123529377430936,0,0
98.60065209692829,10.017513553492028,7.4092985006066545,9.929786105295936,0.8353997529470055,0.0157446973527686,0.134163716400275,0,0.0,7.487246634144771e-05,0.178333114447805,ES12C1,32,-23.190356083662273,0.9051589250950688,0.1030066354950337,3.150554928210339,0.3849177364731896,0.0,0.0,0.0,0.0962294341182974,Normal,0.4373109428952202,0,0
106.14694727378406,10.397787489742608,7.649923814442057,10.302764059891116,0.8365367035756983,0.0154864020731182,0.1370238660031273,0,0.0,7.198081878837527e-05,0.1784522288791205,ES12C1,33,-25.04173904673957,0.9774804926936744,0.1041435861237265,3.285348874237741,0.3891663216286508,0.0,0.0,0.0,0.0972915804071627,Normal,0.4451700023066665,0,0
114.04453805367018,10.782048916859171,7.902084740576521,10.679163733816903,0.8371825936469444,0.0152327078601247,0.1399919377029116,0,0.0,6.939155511027854e-05,0.1784920147748085,ES12C1,34,-26.97930770481181,1.0505604125292405,0.1047894761949725,3.4266048615061435,0.3915798995796219,0.0,0.0,0.0,0.0978949748949054,Normal,0.44893295240610653,0,0
122.3911507133078,11.174229889713413,8.203714089217247,11.06305340822812,0.8382274403393304,0.0149971818441342,0.1429305618564823,0,0.0,6.686914161419483e-05,0.1785007193646461,ES12C1,35,-29.027037897615752,1.1251464938652884,0.1058343228873586,3.5955721637940905,0.3954843084738831,0.0,0.0,0.0,0.0988710771184707,Normal,0.4480370446276418,0,0
131.10961780048478,11.57050542978905,8.338068530482062,11.45031081676322,0.839046547914815,0.0147809434794607,0.1460390280335146,0,0.0,6.465505082501952e-05,0.1786098588512784,ES12C1,36,-31.16599761905021,1.2005112915209697,0.1066534304628432,3.670835090273968,0.3985451698676017,0.0,0.0,0.0,0.0996362924669004,Normal,0.45289843340778413,0,0
140.2880307004278,11.973965816879518,8.675841633156178,11.844324830923366,0.83963748534939,0.0145672737360697,0.1490888906015522,0,0.0,6.258921732087545e-05,0.1787358320615301,ES12C1,37,-33.41779891661401,1.2772425236059786,0.1072443678974182,3.860049469449832,0.4007533994502952,0.0,0.0,0.0,0.1001883498625738,Normal,0.4581921596953715,0,0
149.92024804164518,12.38402384467524,8.908320083160849,12.24419242096616,0.8406576010054426,0.0143783046546401,0.1522575273907808,0,0.0,6.062195641814692e-05,0.1788486422080978,ES12C1,38,-35.780935086648874,1.3552285135714794,0.1082644835534708,3.990279689799381,0.4045653927979236,0.0,0.0,0.0,0.1011413481994809,Normal,0.46003477091836276,0,0
159.94902608545956,12.797732017948457,8.995221186838254,12.647095559276034,0.8412385772119456,0.0141832770721232,0.1554649875530594,0,0.0,5.879235620079762e-05,0.17884737393443,ES12C1,39,-38.24136214067484,1.433908698478391,0.1088454597599738,4.0389601153626975,0.4067363990178355,0.0,0.0,0.0,0.1016840997544588,Normal,0.45571650651307083,0,0
170.53089880291705,13.220866511417007,9.315423074389704,13.058747979914347,0.8419522481124149,0.0140054821427518,0.15869556754154,0,0.0,5.709231299091253e-05,0.1789688534759816,ES12C1,40,-40.83748360258616,1.5143816074934409,0.1095591306604431,4.218331417826771,0.4094032620434573,0.0,0.0,0.0,0.1023508155108643,Normal,0.45690136856487706,0,0
181.5314537401925,13.64756755084888,9.519029554421458,13.473360892523903,0.8427009743746839,0.0138427851559983,0.1619358168563905,0,0.0,5.553216972752367e-05,0.1791301927658826,ES12C1,41,-43.53632316795727,1.5955328122589778,0.1103078569227121,4.332388083115956,0.4122011208097941,0.0,0.0,0.0,0.1030502802024485,Normal,0.45917830228521384,0,0
193.01602813725964,14.080300229809042,9.699058751506572,13.89302084275625,0.8434628102499614,0.0136834308338705,0.1653307065606833,0,0.0,5.402074981787467e-05,0.1792479562646276,ES12C1,42,-46.3539104579608,1.6778311312079817,0.1110696927979896,4.433237181194834,0.415047967901407,0.0,0.0,0.0,0.1037619919753517,Normal,0.457877225932521,0,0
205.1043440640207,14.522695982418524,10.00089768942548,14.321464452493002,0.84422979188721,0.0135271407184678,0.1687829437784246,0,0.0,5.2557171898451126e-05,0.1792990478789048,ES12C1,43,-49.31961768708434,1.7619672007034204,0.1118366744352382,4.602321891603319,0.4179140438032889,0.0,0.0,0.0,0.1044785109508222,Normal,0.4521266777843791,0,0
217.59903758879972,14.967246080687008,10.21930855971044,14.751238510335318,0.8449036831702176,0.0133737421223417,0.1722941211271024,0,0.0,5.116858439117322e-05,0.1792425278150538,ES12C1,44,-52.38502424467495,1.846512989720382,0.1125105657182458,4.724671708385802,0.4204322573731009,0.0,0.0,0.0,0.1051080643432752,Normal,0.44019239795849474,0,0
230.7529600670019,15.422129811745789,10.51432619884667,15.19055496244301,0.8455659278088445,0.0132314605967691,0.1757901311231491,0,0.0,4.988985442933044e-05,0.179383738168229,ES12C1,45,-55.61216384139689,1.9330240581087133,0.1131728103568727,4.889935250666573,0.4229069494748936,0.0,0.0,0.0,0.1057267373687234,Normal,0.4384003325225163,0,0
244.4291084505028,15.882519640530916,10.618747414383648,15.634228744984604,0.8465012884310912,0.0131129870176529,0.1794216918767534,0,0.0,4.872848861006715e-05,0.1796683499530947,ES12C1,46,-58.96742460503432,2.020582291661311,0.1141081709791194,4.948430125818551,0.4264022281214686,0.0,0.0,0.0,0.1066005570303671,Normal,0.44248680993530387,0,0
258.7004127568281,16.349969267210398,11.005016621751537,16.084166523535746,0.8469949696438183,0.0129838857857837,0.1830267137805113,0,0.0,4.763296187227868e-05,0.1798864934576867,ES12C1,47,-62.4686989435543,2.109483177449514,0.1146018521918464,5.164811145172194,0.4282470282552563,0.0,0.0,0.0,0.107061757063814,Normal,0.44361238197816855,0,0
276.37539905246916,16.917990362131267,11.257439990465924,16.624542070459242,0.8395006947198278,0.0126397958931421,0.1891561597501177,0,0.0,4.716109236916031e-05,0.179915237039855,ES12C1,48,-66.8050213022046,2.2175110281583894,0.107107577267856,5.306214148024242,0.4002422368514124,0.0,0.0041986062230288,0.0,0.1011102107686103,Normal,0.44160927892223567,0,0
315.69755313977095,18.176391992401,11.2565303208773,17.767879815548362,0.8315831364728223,0.0117277167454281,0.2159994727874536,0,0.0,4.242085515294527e-05,0.1797931944147133,ES12C1,49,-76.45218781803436,2.4568373923764675,0.0991900190208505,5.305704567583692,0.3706557098846239,0.0,0.030537243129157,0.0,0.1002982382534452,Normal,0.3557848656637952,0,0
382.4672088608069,20.244915333323764,11.640244693637651,19.556768875783312,0.8846863643795477,0.0118064079199231,0.2678835991261875,0,0.0,3.0289687263355567e-05,0.1798485415026907,ES12C1,50,-92.8332331065342,2.850234983872884,0.1522932469275759,5.52065441482702,0.5690931618705413,0.0,0.0814459056674538,0.0,0.1626347668844988,Normal,0.38339635548027085,0,0
481.08402413311694,23.066341684812265,11.815391272507098,21.933627701160535,0.935174736100531,0.0125227275935232,0.3257487786571677,0,0.0,1.9669541922041683e-05,0.1798502614369864,ES12C1,51,-117.0275546098931,3.386821789204728,0.2027816186485592,5.618768358546015,0.7577593547586184,0.0,0.138223172730375,0.0,0.2239956318722483,Normal,0.40415561317178517,0,0
660.9251095728011,27.382009000508596,12.568284360791909,25.708463773100114,0.9600178864524274,0.0127067215953256,0.3668310814515486,0,0.0,1.265093709236241e-05,0.1799532345862828,ES12C1,52,-161.14916844041483,4.20758754712814,0.2276247690004555,6.040525440912202,0.8505938518214421,0.0,0.1785330947978861,0.0,0.257281736654832,Degrading,0.1152678143030812,0,0
906.7753708395898,32.52201451282029,14.223253139837892,30.11271111739343,0.969236290071712,0.0127159357198201,0.4080085053245803,0,0.0,9.794064694700324e-06,0.1800772714943928,ES12C1,53,-221.4652539512762,5.18512826364705,0.2368431726197402,6.9676089996784105,0.8850414098644612,0.0,0.2189363495903563,0.0,0.2759944398637043,Degrading,-0.5102389256852282,1,0
1201.6747785147018,38.127069205873845,15.49687591788446,34.66518106854055,0.9681786112483084,0.0127282113621957,0.457661173310624,0,0.0,1.0144906318043872e-05,0.1802374138283377,ES12C1,54,-293.81489392636803,6.251113342388923,0.2357854937963365,7.681069430199506,0.8810890495464723,0.0,0.2676555070090389,0.0,0.2871861391388778,Degrading,-1.5783736435457043,1,0
1539.983215229673,44.13865201975717,17.2615692572145,39.24261988233804,0.9610483830321892,0.0127246118315445,0.5133376987968178,0,0.0,1.2366094814486875e-05,0.1803670864177655,ES12C1,55,-376.81436072702655,7.394413083453461,0.2286552655802173,8.669618701866256,0.8544446368608624,0.0,0.3222852685044252,0.0,0.2941824763413219,Degrading,-2.7332800390163405,1,0
1910.2596174846071,50.49471102474002,18.70493305447333,43.70651687660099,0.951219548141559,0.0127395410459572,0.5738766008843792,0,0.0,1.544504021771197e-05,0.1805159211911271,ES12C1,56,-467.65674188206225,8.60322627617959,0.2188264306895871,9.478164979415,0.8177160041850333,0.0,0.3816859899638871,0.0,0.2998504985372301,Degrading,-3.495731543654236,1,0
2296.4806517697743,57.04767055767346,20.144414786022026,47.921609444693885,0.940637664260872,0.0127404939036291,0.634721124177706,0,0.0,1.869637785411083e-05,0.1806519385055241,ES12C1,57,-562.4109260346596,9.849486565550796,0.2082445468089002,10.28453659400969,0.7781733594670383,0.0,0.4413865867017197,0.0,0.3048899865421895,Degrading,-3.7840602262510177,1,0
2686.4429886929074,63.74170864187172,21.5217668182911,51.83090765839344,0.9303615700586508,0.0127384798455734,0.6929308966434669,0,0.0,2.1809834790762464e-05,0.1808315067366212,ES12C1,58,-658.0829889345514,11.122577570912195,0.197968452606679,11.056104275477356,0.7397733971627171,0.0,0.4985019680718047,0.0,0.3095688413086304,Degrading,-3.852447864224713,1,0
3062.446679454063,70.4679553905626,20.94761310505923,55.33937729550328,0.9212760103657878,0.0127548113556596,0.7469034880334556,0,0.0,2.460221941906163e-05,0.1809722240888948,ES12C1,59,-750.330484005296,12.401794110748376,0.188882892913816,10.734473756230535,0.705822253580928,0.0,0.551459830818721,0.0,0.3143205210999122,Degrading,-3.8640076443738076,1,0
3415.938434014345,77.08698615245316,22.145022041849725,58.44603009627212,0.9132866123453178,0.0127595390344783,0.7932550077008751,0,0.0,2.700632288345728e-05,0.1811333688265562,ES12C1,60,-837.0549755131788,13.660620012421228,0.180893494893346,11.405240572181055,0.6759672739765225,0.0,0.5969399041937691,0.0,0.3182267945425728,Degrading,-3.8655576570095302,1,0
3743.958191976248,83.70644691363351,22.60100288878003,61.18789252765818,0.9066428934362328,0.0127767313137031,0.8340618381698269,0,0.0,2.905262480258445e-05,0.1812888268328658,ES12C1,61,-917.5302520841168,14.919527692569384,0.1742497759842609,11.660672790391883,0.6511408612705912,0.0,0.6369795330397591,0.0,0.3220300985775876,Degrading,-3.8657723189277977,1,0
4036.973110310149,90.07303188596885,22.741897239922693,63.53717896090562,0.9011822655845088,0.0128019836115336,0.8686267278479336,0,0.0,3.078520216330365e-05,0.1814387747456186,ES12C1,62,-989.417557711207,16.130342743395303,0.1687891481325369,11.739599256027502,0.6307354524121549,0.0,0.6708945746616998,0.0,0.3254075067684636,Degrading,-3.865802752915354,1,0
4302.146261820998,96.25813343513629,23.88324830589794,65.59074829441266,0.8963537357470813,0.012805148725681,0.8978705475300651,0,0.0,3.222337701239057e-05,0.1815675995618964,ES12C1,63,-1054.4742568552304,17.306642765960085,0.1639606182951095,12.378963467270149,0.6126920830060604,0.0,0.6995885867340783,0.0,0.3280701674350347,Degrading,-3.865807739296344,1,0
4537.937840483187,102.34424216379644,24.7077081096102,67.36421780502752,0.8926541252891428,0.0128271197328697,0.9238242724124708,0,0.0,3.342284857673968e-05,0.1817270985428838,ES12C1,64,-1112.322578626572,18.464116055273877,0.160261007837171,12.840810928420357,0.5988672873852879,0.0,0.7250543604665695,0.0,0.3309804119629643,Degrading,-3.865808719895562,1,0
4748.93828322614,107.979227218792,25.727731338236136,68.91254082695065,0.8891825211766986,0.0128221735416748,0.9445510697749614,0,0.0,3.441391563022793e-05,0.1819121586252133,ES12C1,65,-1164.088725555751,19.535793374498446,0.1567894037247268,13.412209480944025,0.5858945115007921,0.0,0.7453914771703919,0.0,0.3328214971677959,Degrading,-3.8658089220829654,1,0
4930.424283184106,113.40466361818248,26.54128870085886,70.21698002039183,0.8863416671078456,0.012822948749606,0.9630318769909464,0,0.0,3.5247315688172594e-05,0.1820341730494778,ES12C1,66,-1208.6138972439355,20.56761814055841,0.1539485496558738,13.86794959190582,0.5752787379384541,0.0,0.7635248301703349,0.0,0.3347008920271972,Degrading,-3.86580897804694,1,0
5091.661864766858,118.57101472724992,26.24556362787213,71.35588178115982,0.8841478269904498,0.0128279429413618,0.9785976229942284,0,0.0,3.591383119785218e-05,0.1821894784820303,ES12C1,67,-1248.1713893051551,21.55016933682642,0.151754709538478,13.702289757984978,0.5670807420703843,0.0,0.7787979274807609,0.0,0.3364696673877863,Degrading,-3.8658089944110787,1,0
5227.827374030501,123.3525979686624,25.939253652242932,72.30371618409735,0.8822123719069187,0.0128275847223597,0.9917225344863628,0,0.0,3.647427159731756e-05,0.182335808536823,ES12C1,68,-1281.5777825221364,22.45954429697174,0.1498192544549469,13.53070045316703,0.5598482857706711,0.0,0.7916760799552929,0.0,0.337881091431491,Degrading,-3.8658089999481353,1,0
5351.64428870175,128.03037067612266,25.563195024336125,73.15493345429104,0.8806267927589946,0.0128330905865888,1.0037104298423225,0,0.0,3.6965831872609015e-05,0.182444469696807,ES12C1,69,-1311.9546126077382,23.349176277562115,0.1482336753070228,13.320039215638698,0.5539232544978318,0.0,0.8034385931223567,0.0,0.3393404619050471,Degrading,-3.86580900219291,1,0
5462.644502435305,132.24191039452631,25.4558047090425,73.90970506256473,0.8791767667513779,0.0128316812116181,1.013223327082375,0,0.0,3.737779770268316e-05,0.1825783807472081,ES12C1,70,-1339.1870359079182,24.150138755932023,0.1467836492994061,13.259881104537152,0.5485047615435018,0.0,0.8127726401523397,0.0,0.3403193504239604,Degrading,-3.865809003062681,1,0
5557.819622932599,136.40822546360494,24.97422804227499,74.55078552860861,0.8781213648292044,0.0128352115523505,1.0223097401501258,0,0.0,3.770385501797632e-05,0.1827221553773833,ES12C1,71,-1362.5369834607166,24.942500283194068,0.1457282473772326,12.990110571280956,0.5445609096061959,0.0,0.8216882212595494,0.0,0.3415622827164363,Degrading,-3.8658090035083323,1,0
5650.124134513776,140.3108376431338,24.98043762818579,75.16730761783195,0.8773518633263269,0.0128399663328757,1.02993465864975,0,0.0,3.795445928561743e-05,0.1828710481556912,ES12C1,72,-1385.1826653684,25.68471005264552,0.1449587458743551,12.993589068928486,0.541685417408272,0.0,0.829169785085933,0.0,0.3427138006235513,Degrading,-3.8658090037197055,1,0
5729.761484326636,143.8469703310741,24.79649253357011,75.69518798659949,0.8763203956411059,0.0128366043816887,1.0361587860830648,0,0.0,3.8232600915588274e-05,0.1830176738134601,ES12C1,73,-1404.7206279331756,26.35722172081306,0.1439272781891341,12.890546355922025,0.5378310035180168,0.0,0.8352768938580706,0.0,0.3432769743440218,Degrading,-3.8658090038268402,1,0
5800.959422949164,147.37294686947445,24.578966069062144,76.16402971842524,0.8757633101830772,0.0128427537922458,1.0422135413690057,0,0.0,3.843019577155924e-05,0.1831430895874531,ES12C1,74,-1422.1880934222336,27.027801863873368,0.1433701927311054,12.768691967250032,0.5357492728363379,0.0,0.8412178148170465,0.0,0.3442417719133461,Degrading,-3.865809003895024,1,0
5869.600943380503,150.78664211426596,24.48411241092315,76.61332092645836,0.8751857215699094,0.0128446398976839,1.04753233384915,0,0.0,3.860830880141908e-05,0.1832838194638078,ES12C1,75,-1439.0283757737718,27.67702803446358,0.1427926041179376,12.715556664600893,0.5335909254587657,0.0,0.8464366096699291,0.0,0.3450068837821737,Degrading,-3.8658090039352078,1,0
5926.374261228029,153.94276197745864,24.094426334694397,76.98294786008151,0.874702675023515,0.0128440387767032,1.0523408575666178,0,0.0,3.874411766536162e-05,0.1834031733126687,ES12C1,76,-1452.9569527717467,28.27726779395313,0.1423095575715431,12.49726157714912,0.5317858652084647,0.0,0.8511547292281496,0.0,0.3457351486091535,Degrading,-3.8658090039606736,1,0
5984.505448814148,157.1554365379367,24.036704375899618,77.35958537126571,0.8742536937167358,0.0128478100068507,1.0569576671016356,0,0.0,3.889646577219773e-05,0.1835249658290374,ES12C1,77,-1467.2186650157184,28.88826328496367,0.141860576264764,12.464926780471403,0.5301081007858751,0.0,0.8556847389865745,0.0,0.3464482099431124,Degrading,-3.865809003978185,1,0
6034.469467214078,160.09098659865853,23.96972015094431,77.68184773300696,0.8737941818732968,0.0128445551411766,1.0609194814652134,0,0.0,3.900926364532062e-05,0.1836662763299711,ES12C1,78,-1479.4766711319137,29.44655445855515,0.141401064421325,12.427403429916982,0.5283909855941293,0.0,0.8595720680158423,0.0,0.3469907634024929,Degrading,-3.8658090039892183,1,0
