capacitor_id,cycle,cycle_normalized,cycle_number,response_efficiency,signal_attenuation,vl_cv,vl_max,vl_mean,vl_median,vl_min,vl_q25,vl_q75,vl_range,vl_std,vl_trend,vo_cv,vo_max,vo_mean,vo_median,vo_min,vo_q25,vo_q75,vo_range,vo_std,vo_trend,voltage_ratio,voltage_ratio_std,is_abnormal,rul
ES12C1,11,-1.4895967970280894,-1.4895967970280894,1.281857663811042,-0.6812051049931538,-0.06440311747915066,1.30540666401592,1.2787344686844715,1.2772099922928635,1.3566055064618614,1.2790847361208737,1.276643441962442,-0.4299953337645053,-0.8948695184260939,-0.10840535106862462,-0.02196776824124718,-0.4530786839198408,-0.4704184739796593,-0.47081315000321533,-0.4743038705653462,-0.47001571312303475,-0.47133657386438127,0.4084598874617941,0.2325946396697197,0.6797294068454162,-0.6438729587824519,-0.6848764998949365,0,189
ES12C1,12,-1.4665022730431578,-1.4665022730431578,1.3084905148659096,-0.6503377796089049,-0.06388605282609851,1.2649048381399484,1.2473748803581493,1.2459643003192682,1.3269888016275624,1.2473910941277597,1.2448668949988926,-0.4503173272152055,-0.9149382155505689,-0.12355341953816705,-0.022070648736301227,-0.39557076905035543,-0.41162901326952,-0.41207596205858216,-0.4149705423760128,-0.4111552908146443,-0.4125577011225142,0.3737894298436819,0.1929866502722705,0.7239018069382651,-0.640288092002456,-0.6848557529355169,0,188
ES12C1,13,-1.4434077490582262,-1.4434077490582262,1.2977267563422683,-0.621566644564511,-0.06336165636184275,1.2315176740069742,1.21723978348705,1.2157770932653333,1.2998811223672315,1.2178105784986066,1.214678930735261,-0.4598003678872323,-0.9325458990139126,-0.12477297970904314,-0.02215993713800447,-0.3397167293242164,-0.3545709763512482,-0.35501320598108216,-0.35728878584795304,-0.35412637698953536,-0.3555519437716209,0.339032577465862,0.1567239042563736,0.7694184891677337,-0.6366483915346387,-0.6848336756330555,0,187
ES12C1,14,-1.4203132250732946,-1.4203132250732946,1.2839458010093532,-0.5938076255236172,-0.06282372002131104,1.2008678258348209,1.1881671361945347,1.1866500020785475,1.2712677185788384,1.188758751143732,1.185021037701068,-0.458444455780585,-0.9454823015987933,-0.13033278539074167,-0.022237973620761523,-0.28513532320755114,-0.2992062707473795,-0.29966694551565304,-0.3022751333611686,-0.29871057193189815,-0.3002471825488197,0.33183466520932303,0.12392217312334648,0.8092955111696498,-0.6329518461592815,-0.684810059980676,0,186
ES12C1,15,-1.397218701088363,-1.397218701088363,1.280893013664981,-0.568956585858122,-0.062280663657575494,1.167482347241231,1.1600588560081575,1.1580513378778483,1.242655860708852,1.1607626736042622,1.1574817985962311,-0.4638639321699222,-0.9590851662692579,-0.13422927092712317,-0.022306887005826618,-0.2322077922342326,-0.2454308642265099,-0.24583456991133742,-0.2484047863456568,-0.24484853062758202,-0.2465202616475533,0.31450123465549107,0.09354755222080256,0.8469587061386614,-0.6291946271937706,-0.6847850483149245,0,185
ES12C1,16,-1.3741241771034314,-1.3741241771034314,1.301451628725047,-0.5411100823998137,-0.06172994428360429,1.135190783708339,1.1330245168566204,1.1310428474778722,1.2175563294587388,1.1338239726133488,1.1299425594913948,-0.47605462501799173,-0.9702797884471865,-0.14390908211457532,-0.022368877439540136,-0.18067945295408844,-0.19319227150337015,-0.19365299282968243,-0.19593207353390457,-0.19258449791131957,-0.19428973230228225,0.2971024494848787,0.06166852155112944,0.879244144110109,-0.6253850357258708,-0.6847585647802041,0,184
ES12C1,17,-1.3510296531184998,-1.3510296531184998,0.6676589066932833,-0.525108049809229,-0.061164900416113346,1.1132973126399217,1.1068396643836826,1.1045627840639827,1.214544880402615,1.107412333163562,1.103991903086476,-0.5221180883087299,-0.9777418811866349,-0.16504649640599112,-0.022422275177105606,-0.1302964055583323,-0.14241332921576724,-0.14286767380686724,-0.1146184824581222,-0.14182569062947328,-0.1435115232211291,-0.31319256353726155,0.042836726478353404,0.9050075221001873,-0.6215134563639866,-0.6847306211976038,0,183
ES12C1,18,-1.327935129133568,-1.3279351291335681,0.6190693411922268,-0.503622049680478,-0.06058243989946306,1.0946889578323675,1.0814521195222795,1.0796728944508165,1.1929592216907814,1.0820580702623313,1.078571317910996,-0.5099232234234087,-0.9804045775751598,-0.19158176728058868,-0.022471107327368144,-0.0813129416764435,-0.09301003253181156,-0.09347900384206838,-0.06519497551140302,-0.09248312272025179,-0.09410297096402297,-0.320682899847816,0.021374055109261856,0.9258660409593666,-0.6175769795040262,-0.6847008768523669,0,182
ES12C1,19,-1.3048406051486363,-1.3048406051486365,0.7848139400899474,-0.4852964214430724,-0.060003671858812425,1.0733432870639916,1.0569559336106136,1.0553114318237364,1.1929592216907814,1.0572308689022274,1.053679172976556,-0.5627579031728795,-0.987392499282794,-0.2196337313116949,-0.02251542307475791,-0.033092744503684886,-0.0449327593081392,-0.04535990820296344,-0.016660836578442233,-0.04440530927203974,-0.046075231339237056,-0.3256988926181036,0.0006470203397954165,0.94394086812171,-0.6135835923304073,-0.68466980496153,0,181
ES12C1,20,-1.2817460811637047,-1.281746081163705,1.4393876171098865,-0.4729546085568473,-0.05941026451165908,1.0459768696133163,1.0330679555551396,1.0309499691966568,1.233117544139919,1.033989732364958,1.0298471705009933,-0.7388721116586988,-0.9926380355025041,-0.22821707592208051,-0.022554794832831307,0.013600527430120782,0.0018281999274632965,0.001444694535796396,0.030729996883245948,0.0023912614003104246,0.0007909958560775344,-0.33833729325495054,-0.013578909543077266,0.9670738313813176,-0.6095182261613624,-0.6846369222947309,0,180
ES12C1,21,-1.2586515571787733,-1.2586515571787733,1.0828162981446028,-0.4487870473224913,-0.058776312502385936,1.0339370617881023,1.009985012939387,1.0076486224367256,1.1522984757594879,1.010746969094537,1.0070753104843084,-0.550563038287559,-0.9815640935094591,-0.2516507877726847,-0.02259134407494124,0.05876726594566569,0.04734541424649103,0.04694209436666621,0.062492916646065294,0.047954106067509425,0.0462475303804044,-0.07220966453836125,-0.030478256510500276,0.9821756171823024,-0.6053947170337974,-0.6846015968158663,0,179
ES12C1,22,-1.2355570331938417,-1.2355570331938417,1.2062781157097122,-0.435558240922636,-0.05814993658332105,0.9994559825944302,0.9874914553407315,0.9854057605964556,1.1367372610783077,0.9880345208315457,0.9843018194792248,-0.5939146773650027,-0.9794855788664313,-0.2667168466481417,-0.02262406730820088,0.10342502938155969,0.09162294954577758,0.09122377162367792,0.10848611590399407,0.09210985592837619,0.09057574097534123,-0.09750999800031437,-0.04178072946438637,0.9996972719734275,-0.601200456512577,-0.6845646568042677,0,178
ES12C1,23,-1.21246250920891,-1.21246250920891,1.2129893182706295,-0.4288766744742442,-0.057493486000953706,0.9655210181614143,0.965592021976318,0.9636913257422719,1.1121401533103505,0.9663761956508075,0.9625884709330189,-0.6115290186396607,-0.9688043453285381,-0.27344113871073655,-0.02265264115250743,0.1460468924988498,0.13475959059755946,0.13440408300915327,0.15333561841567728,0.13533517461267658,0.13368238773640662,-0.1405007145469019,-0.042572363420355024,1.0190802136589125,-0.5969330915351956,-0.6845255360334858,0,177
ES12C1,24,-1.1893679852239785,-1.1893679852239785,1.0804404282595383,-0.4090162833977139,-0.05682844465364256,0.9627853877399779,0.9445343995861738,0.9425085797691507,1.0970813621113262,0.9447194972032212,0.9414035626278531,-0.577660420234243,-0.9559272094244867,-0.28911744710900183,-0.02268082279305957,0.18803283063209517,0.1768391937336899,0.17644454057509162,0.1956441812523285,0.17745088559753736,0.1758021101144314,-0.14584237114608492,-0.05459613003913714,1.0319423376085783,-0.5926148373586847,-0.6844843674896045,0,176
ES12C1,25,-1.1662734612390468,-1.1662734612390466,0.8966070331617259,-0.40085739447653546,-0.05617378561831077,0.9337772549285634,0.9238195744273434,0.9218542607821159,1.04989529458563,0.9246472368453177,0.9207487255521263,-0.5221180883087301,-0.9553399366354599,-0.28838662636864665,-0.022706262069127642,0.22900081860603871,0.2177700194915038,0.21734547152835354,0.23630117242770607,0.21837684742778368,0.21670065981516537,-0.1386816008103384,-0.061938395872827706,1.0501693028470938,-0.5882072512187845,-0.684441390170388,0,175
ES12C1,26,-1.1431789372541152,-1.143178937254115,1.181554939616654,-0.39142845769762763,-0.05549396729289385,0.9031274067564103,0.9038494369828928,0.9022600576622298,1.060937789764218,0.9045749764874143,0.9006239597058378,-0.6277832757704204,-0.9459134469805378,-0.2990485820790097,-0.022729486135466603,0.26793329808207056,0.2577043553047809,0.2573203742134759,0.2787368996306011,0.25825773243165984,0.256687830320152,-0.2069839833751712,-0.06598057579578014,1.0624433323340199,-0.5837448571977171,-0.6843961703776772,0,174
ES12C1,27,-1.1200844132691836,-1.1200844132691834,1.245189889377066,-0.37060163617607284,-0.054799909645045206,0.8724775585842576,0.8843812058445019,0.882664223594856,1.039353676970791,0.885031404403789,0.8810292650889883,-0.6453976170450778,-0.9356165209555513,-0.31023890087695044,-0.02275259682919464,0.3069927274624955,0.29660089126878314,0.2962979091089025,0.31799586532724616,0.29720201962564746,0.29557660187654344,-0.209964299387971,-0.0802847495962532,1.0717527917801581,-0.57920877135819,-0.6843482616593689,0,173
ES12C1,28,-1.0969898892842518,-1.0969898892842518,0.9102387777119979,-0.3612370700496724,-0.054097687183137164,0.8763087896057765,0.8653462277199317,0.8635984474610563,1.0177680182589572,0.8660148938612903,0.8619630107131789,-0.5776604202342432,-0.9278022080762405,-0.3083800493898221,-0.0227728810858752,0.3429990900064,0.3344637897589618,0.33409664453575305,0.35712844920759357,0.3351317481124537,0.33332893876963315,-0.27088462715270106,-0.08511563285856179,1.0862201387373107,-0.574592925189976,-0.684298096465404,0,172
ES12C1,29,-1.0738953652993204,-1.0738953652993202,0.7909658468170039,-0.35535092553520214,-0.05336944444254792,0.8664568119019579,0.8469670099562612,0.8450643602083192,1.0007010790497153,0.8475270715930696,0.8439568987962471,-0.5559866867141473,-0.9119046458787234,-0.33345060483493255,-0.02279090231388158,0.3792597441797834,0.3714287220631353,0.37107923858510905,0.3951169450667223,0.3720465272264231,0.37038803591423775,-0.3041507795254732,-0.08260494248882853,1.0897971486416018,-0.5699202672105496,-0.68424544117111,0,171
ES12C1,30,-1.0508008413143888,-1.0508008413143886,0.817164642993462,-0.3493976310938476,-0.05264098093539246,0.8374486790905435,0.8288698353489911,0.8270570689941806,0.9811235683480993,0.8295679375991273,0.8259491558909167,-0.5749527680582007,-0.9036066758020962,-0.33575927591450866,-0.02280830959844723,0.4148840815484301,0.4074476871281123,0.4071367916313566,0.432216464187066,0.40794635696755555,0.4064604957298588,-0.3324372139730994,-0.08400856971004697,1.0993024003416143,-0.5651478014535455,-0.684189999859781,0,170
ES12C1,31,-1.0277063173294572,-1.027706317329457,0.7577937304169624,-0.3380919454632594,-0.05188372713842321,0.8221237550044671,0.8114021192847188,0.8090514087275299,0.9610436341643274,0.8121358651463114,0.8090031864328621,-0.5586943388901903,-0.8864073392090689,-0.3413577165317583,-0.02282475859313132,0.45012678556251134,0.44260947036485704,0.44230560354970194,0.46766441164613637,0.4430851700118886,0.4416395656368121,-0.3356246432774911,-0.08596702671946299,1.1069642383917295,-0.5603205454499639,-0.6841314830424862,0,169
ES12C1,32,-1.0046117933445255,-1.0046117933445253,0.70740883999163,-0.33256961370265475,-0.051137523658948573,0.8150090932614701,0.7943746244545574,0.7921042333805403,0.9505020165494885,0.795232480967774,0.7915255147569705,-0.5478553861115163,-0.8781051429310306,-0.356017277641669,-0.022840119083903987,0.48460622286746197,0.4768951102502872,0.47658567434014365,0.502730866006476,0.477363961475039,0.475969732451966,-0.3463791165333564,-0.0869835714814013,1.109827673325613,-0.5554170759725557,-0.6840707025594223,0,168
ES12C1,33,-0.9815172693595938,-0.9815172693595938,0.6696515015097436,-0.3299046132940112,-0.05037578253471992,0.7958529381538744,0.7776584821198964,0.7756871159671249,0.9314269293300286,0.7788577850635144,0.7751079855399564,-0.5437918218288266,-0.8704876706264838,-0.35791437527039205,-0.022854292254321083,0.5180677100131111,0.5103148625800064,0.5099836455128413,0.537162281085544,0.510765402069632,0.5094692341562831,-0.3647294099294516,-0.08565797599758651,1.1164601773819611,-0.5504180585788498,-0.6840067195381799,0,167
ES12C1,34,-0.9584227453746622,-0.9584227453746622,0.41256514078934836,-0.3182133230501811,-0.04958529861348369,0.775602867985581,0.761531567071811,0.7598000564872838,0.8837384383221758,0.7624830891592552,0.7592205275523809,-0.46521567223931776,-0.8542498238471813,-0.3798545479509043,-0.022868212955154076,0.5505112469994577,0.5429635544539096,0.5426535552613201,0.5701960619608525,0.5434074444989424,0.5420962081143152,-0.3755979701364935,-0.08851442804191051,1.1147936008169343,-0.5453666222989252,-0.6839386196761725,0,166
ES12C1,35,-0.9353282213897306,-0.9353282213897306,0.5474672205323821,-0.31378091991516865,-0.04880265743129025,0.7498781658956445,0.7456510181161274,0.7439113660599548,0.8736992441894932,0.7471641430704006,0.7433314385764069,-0.5017960948580295,-0.8479747109298733,-0.38324948411088333,-0.022881136731255643,0.5833368091610633,0.5747694933629793,0.574474664141014,0.6020861460899155,0.5751642367324988,0.5738929070859092,-0.356291467539331,-0.08954464560089964,1.118690385585082,-0.5402110769988471,-0.6838679797456092,0,165
ES12C1,36,-0.912233697404799,-0.912233697404799,0.6150092605449033,-0.3054079631838602,-0.04797478237260173,0.7476886502348645,0.7303132494840165,0.7285527335662003,0.8636600500568105,0.7313181354404195,0.7279724208298718,-0.4801223613379327,-0.8279767972884993,-0.3974161999082776,-0.02289300215596406,0.6147627878088004,0.6058383241043583,0.6055880557727858,0.6282593115876429,0.6062882621007821,0.6049841948214011,-0.2516598661178298,-0.08741442197587451,1.1178795705087052,-0.5350017052047388,-0.6837930899171115,0,164
ES12C1,37,-0.8891391734198674,-0.8891391734198674,0.5259589722746817,-0.29869643248523886,-0.04716251516147297,0.718134402662794,0.7152781651937876,0.7137241590060203,0.8305294726842322,0.7165278776258429,0.7131434743127751,-0.4638639321699217,-0.8191967363307907,-0.4125061400093989,-0.02290472663536669,0.6446618412175847,0.636141694865558,0.6358250292673551,0.6597682938929482,0.6365266476385426,0.6353324282252325,-0.28275185551803067,-0.08935902434990796,1.1153502695928779,-0.5296978826166782,-0.683714735452651,0,163
ES12C1,38,-0.8660446494349358,-0.8660446494349356,0.554383332257365,-0.2957789382749749,-0.04631861491664235,0.7039033936374154,0.7005855620058695,0.6988955844458403,0.8214935795974552,0.7017376198112665,0.6983145277956788,-0.4747028849485957,-0.8047941687057325,-0.41283762549829095,-0.022915095740827264,0.6751972114311062,0.6657052704173121,0.6654831502899375,0.6905150725507387,0.6660966594206156,0.6649348080684316,-0.2861774494264716,-0.08490158670433827,1.1181605178825833,-0.5243073285503358,-0.6836324351615778,0,162
ES12C1,39,-0.8429501254500041,-0.842950125450004,0.228430549680757,-0.2842439569034836,-0.04546437487706674,0.707186824358893,0.6864113263354951,0.6851271257528089,0.7858524307325029,0.6880031118120948,0.684015652508021,-0.3703894375563012,-0.7885714652831008,-0.43509257826615916,-0.02292579728816792,0.7042056564056742,0.6945948553910789,0.6943280326748241,0.7207535850185278,0.6949788764530033,0.6938581102325029,-0.3097810535890766,-0.0877116869904264,1.111335229839188,-0.5188687902836787,-0.6835459547167877,0,161
ES12C1,40,-0.8198556014650724,-0.8198556014650724,0.3311589757125178,-0.279662050551588,-0.04460397735454495,0.6825577228690393,0.6723894212891114,0.6713570361122897,0.7778213846100381,0.6737415422717966,0.6702468484498018,-0.4096775123510554,-0.7783930234820068,-0.44070454337491904,-0.02293555324591011,0.7327051263005917,0.7227386006771694,0.722465968188468,0.7494676901912878,0.7230664780644624,0.7219646551319522,-0.3133207344486946,-0.08696798434207974,1.109788062731771,-0.5133063351925352,-0.6834548639309836,0,160
ES12C1,41,-0.7967610774801409,-0.7967610774801408,0.38993477676224275,-0.2787361890667874,-0.043741004608848756,0.6732535454652618,0.6588658189545475,0.6575885774192586,0.7682830680411049,0.660007034272625,0.6564764134031844,-0.40696568813776185,-0.7686045188090161,-0.44779183225660146,-0.022944480749822402,0.7629862048846339,0.7502544805146019,0.7499442418062952,0.7770380986178018,0.7505820140663743,0.7494707333565169,-0.2589790856567815,-0.08295295478244001,1.1074510277699843,-0.5076969948862705,-0.683360692060713,0,159
ES12C1,42,-0.7736665534952093,-0.7736665534952092,0.3303185757534935,-0.270955896333171,-0.04283684662445474,0.6650449686615674,0.6456789455333882,0.6448786036458881,0.7542275778879863,0.6473299028220098,0.6437661208154444,-0.3893513468631034,-0.750173867425499,-0.4657659537469752,-0.022953224835147053,0.7890681411063818,0.7771139388653019,0.7768546648358696,0.8035923659392865,0.7773484714489427,0.7764532972511888,-0.26767348289123827,-0.0811390254373226,1.0994671599733605,-0.5020083636582776,-0.6832607765012859,0,158
ES12C1,43,-0.7505720295102777,-0.7505720295102776,0.3962737320706093,-0.2624391674039737,-0.04191741532732128,0.6442454126538478,0.6326405911072143,0.6316385719389433,0.7436859602731476,0.6341240830971162,0.6305257569982656,-0.4123851645270986,-0.7349179061069853,-0.4662077058248054,-0.022961800781417185,0.8148961775193427,0.803285194864359,0.8030089907428581,0.8293840383382831,0.8036078448107474,0.8025491083881744,-0.266316547657867,-0.08163054697012481,1.0975928006728541,-0.496192703284596,-0.6831549649418002,0,157
ES12C1,44,-0.7274775055253461,-0.727477505525346,0.3810162262426512,-0.24956675893723673,-0.040982286557035716,0.6327517195892903,0.6201167442001141,0.618928598165573,0.7321410416124031,0.6219756399207792,0.6178154644105255,-0.4096775123510556,-0.7152570476034773,-0.4793459591091155,-0.022970218064333005,0.8402148470319608,0.8288709329549645,0.8286557997189112,0.8550489376460101,0.8292170160618785,0.8281385380559665,-0.27253660135205227,-0.08410012180838396,1.089190772975089,-0.49034872224416676,-0.6830457268589419,0,156
ES12C1,45,-0.7043829815404143,-0.7043829815404143,0.4382801086663443,-0.24367606417464008,-0.040051197294415516,0.6141433647817358,0.6077100910247646,0.6067470513782892,0.723105148525626,0.6092985084701639,0.6056336120638258,-0.4313512458711521,-0.7048034061573819,-0.48609815196490674,-0.02297802533170496,0.86502493328562,0.8537959352257419,0.8535266053420514,0.8800784063974919,0.8541419522512762,0.8530944057006695,-0.2762612713630513,-0.08451779763467919,1.0841537098872913,-0.4843688970000346,-0.6829302794534811,0,155
ES12C1,46,-0.6812884575554827,-0.6812884575554827,0.3190339148845663,-0.24349034251429327,-0.03908400691794134,0.6141433647817358,0.5956465022644405,0.594567135538493,0.7035276378240101,0.5971500652938269,0.5934533907055244,-0.37851656612168116,-0.6872474358818134,-0.4935778918511129,-0.022984526210191824,0.8894529943640213,0.8781441330101225,0.8779173949513873,0.903329139121457,0.8784337319406301,0.8775435017517811,-0.25238047784865125,-0.0759619427266698,1.0773499342917499,-0.47831668951856904,-0.6828093758781275,0,154
ES12C1,47,-0.6581939335705512,-0.6581939335705511,0.43194616647177775,-0.23805064289842107,-0.03812388460996874,0.5878725479311431,0.5838530828321233,0.5829156466847836,0.6970023162296071,0.5855286836586163,0.5818016095882633,-0.4259317694818151,-0.6761991215534817,-0.5028059955553289,-0.022991610248904476,0.9126092054743339,0.9019238375919298,0.9016596469393102,0.9273420754929363,0.9021743523412356,0.9013594259042013,-0.26874714500695107,-0.07566898667643102,1.0694318446597075,-0.472171675117918,-0.6826826386284148,0,153
ES12C1,48,-0.6350994095856196,-0.6350994095856195,-0.2333101179764858,-0.06162408080704403,-0.03649143466429788,0.5681685925235062,0.5688142124105072,0.5675570141910291,0.6382697841247593,0.5702097375697617,0.5664442228301264,-0.3161988457001836,-0.5673674000570983,-0.6898264239752475,-0.023010491138612605,0.9185556273311928,0.9243807553561264,0.9241851903453533,0.9494491114706559,0.9251197699930549,0.9236637633406404,-0.5881178933303871,-0.19169178084675895,0.999191780854021,-0.4647045650616817,-0.6824746730202768,0,152
ES12C1,49,-0.612004885600688,-0.6120048856006879,-0.7611940945102166,0.8010156544036917,-0.029342278749275,0.5769266551666268,0.5312529219158925,0.5310156357241533,0.5474115216116456,0.5316496549436377,0.5299002967784258,-0.04931779477678696,0.38053066824413273,-2.4140107165437428,-0.023060538716763963,0.9412697168812575,0.9410014560060489,0.9406472745952853,0.971810476180862,0.9420070132356974,0.9397433753436913,-0.5805829846886665,-0.6225941333039167,0.34153642907662873,-0.44816182826511874,-0.6815763871056988,0,151
ES12C1,50,-0.5889103616157563,-0.5889103616157563,-0.8999254953858994,1.3695093930252837,-0.015523958939280377,0.5490124374159105,0.4761799977254587,0.47699702397671334,0.38727910937884547,0.4751304383235714,0.47958919765690394,0.31374540293627395,2.0906818909621823,-5.351709082060982,-0.023056220777125467,0.9521824371118945,0.951421095448985,0.9515468651778534,0.9590803853997311,0.9517748266186987,0.9495751486753423,-0.11286245369569581,-0.5552915249964794,-0.9495616871061816,-0.42096936731837203,-0.6743529846100216,0,150
ES12C1,51,-0.5658158376308247,-0.5658158376308247,-0.6600645604213646,1.4029791064396548,-0.00010722228511700524,0.5418977756729134,0.41555808009808615,0.4155657558966712,0.1905022472351873,0.4038193371557769,0.4218619942884358,0.8271855113323665,3.2241320240143634,-7.065661631956093,-0.02301691490664733,0.9709628671510699,0.9577236841863587,0.957904487461868,0.9171691022359497,0.9581176742004458,0.9560849061461316,1.0875603059001815,-0.16321868440140486,-2.0573891625847796,-0.383879369657167,-0.6750829095757624,0,149
ES12C1,52,-0.542721313645893,-0.542721313645893,-0.6733420167672429,1.0327378331821226,0.010846667470625302,0.4860710257108654,0.345687344549841,0.34618851165547665,0.1458267512018646,0.3377918652644613,0.3471871904735146,0.8095711700577091,2.343769815573881,-6.137602828795073,-0.023006818793598734,0.9713438842405911,0.95873545395256,0.9589203033220942,0.9200992671111768,0.9592802191181614,0.9575770388341817,1.0371695499486666,-0.06384626491075927,-2.303936795836725,-0.32714633086589445,-0.59140455700488,0,148
ES12C1,53,-0.5196267896609614,-0.5196267896609614,-0.5382444237515628,0.6432307138244545,0.02184041866790536,0.3837233887299309,0.2864862751881276,0.28687421341475633,0.11219375034713025,0.2829888521193595,0.28416416777585457,0.6470077385638572,1.3023649450574832,-4.857823866185045,-0.023006313196450842,0.9708362522413208,0.9585404580726026,0.9587932285897716,0.9250674834694415,0.9591322329076264,0.9574499129456532,0.9288919372300423,-0.05953451864166552,-2.3053130849052392,-0.2595766803840933,-0.5741948169839105,0,147
